"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"Bagvalal",-0.216769574047959,-0.2183429351809,-0.314997467299241,-0.280640476771089,-0.279905337691886,-0.0885263680733491,-0.299699951331062,-0.183341976977603,-0.280640476771089,-0.239493952198266,-0.129086244828772,-0.299699951331062,-0.15732574385312,-0.242602823904858,-0.215345529748802,-0.262440226150534,-0.238119284919465,-0.314997467299241,-0.242602823904858,-0.234149985829235,-0.152564404305929,-0.336961748234402,-0.299699951331062,-0.156563574915163,-0.279905337691886,-0.0695954198347335,-0.216602440538509,-0.238119284919465,-0.327130967712944,-0.359905950463858,-0.100081018891051,-0.209882985001827,-0.314997467299241,-0.183341976977603,-0.255864297329071,-0.262440226150534,-0.239493952198266,-0.314997467299241,-0.345069225300313,-0.314997467299241,-0.170208180510476,-0.299699951331062,-0.314997467299241,-0.262440226150534,-0.216602440538509,-0.216769574047959,-0.359905950463858,-0.239493952198266,-0.2183429351809,-0.238119284919465,-0.234149985829235,-0.25381154687215,-0.314997467299241,-0.0166753103109368,-0.196544184238339,-0.0946785130036695,-0.295160065053565,-0.00991213026685889,-0.170208180510476,-0.234149985829235,-0.327130967712944,-0.0361515766495706,-0.295386647553276,-0.22242702296678,-0.299699951331062,-0.212236446191024,-0.253445282929988,-0.279905337691886,-0.255864297329071,-0.35000864364427,-0.359905950463858,-0.321269486281717,-0.295386647553276,-0.280640476771089,-0.299699951331062,-0.35000864364427,-0.327130967712944,-0.216769574047959,-0.156563574915163,-0.2183429351809,-0.327130967712944,-0.15732574385312,-0.190045582756152,-0.367554708447947,-0.119081953932673,-0.295160065053565,-0.314997467299241,-0.129138007209657,-0.170208180510476,-0.295386647553276,-0.032373859310031,-0.139276821604528,-0.262440226150534,-0.295386647553276,-0.327130967712944,-0.327130967712944,-0.190045582756152,-0.263092931480364,-0.255864297329071,-0.336961748234402
"Barí",-0.186471789981654,-0.14314688609171,-0.0995036349012245,-0.24667778911445,-0.213250192044094,-0.213250192044094,-0.213250192044094,-0.00294027418694198,-0.14314688609171,-0.213250192044094,-0.14314688609171,-0.213250192044094,-0.329608166397553,-0.114839315525229,-0.283353497996479,-0.103541412698552,-0.20919616813196,-0.239710246805993,-0.116686831329812,-0.213250192044094,-0.0995036349012245,-0.24667778911445,0.141548463346835,-0.389814165530349,-0.126265790848858,-0.329608166397553,0.0426012139207629,-0.14314688609171,-0.213250192044094,-0.0199829430876747,-0.213250192044094,-0.213250192044094,-0.0730435801393261,-0.309813552758377,-0.0995036349012245,-0.14314688609171,0.0770765846998371,-0.213250192044094,-0.283353497996479,-0.14314688609171,-0.213250192044094,-0.213250192044094,-0.0403291633623396,-0.14314688609171,-0.14314688609171,-0.0995036349012245,0.123583591091834,-0.14314688609171,-0.0730435801393261,-0.269402167264757,-0.14314688609171,0.0198768357704565,-0.103541412698552,0.027020230377552,-0.213250192044094,-0.24667778911445,-0.0887841698663678,-0.309813552758377,-0.306883788247246,-0.14314688609171,-0.0660597917160616,-0.0398203453333499,-0.24667778911445,-0.0660597917160616,-0.169606940853609,-0.0294003289488403,-0.167396556673936,-0.14314688609171,-0.213250192044094,-0.0430830755748322,-0.239710246805993,-0.116686831329812,-0.0995036349012245,-0.0887841698663678,-0.116686831329812,-0.169606940853609,-0.0995036349012245,-0.20919616813196,-0.0403291633623396,-0.186471789981654,-0.239710246805993,-0.14314688609171,-0.213250192044094,-0.269402167264757,-0.0995036349012245,-0.0660597917160616,-0.379916858710761,-0.0398203453333499,-0.00294027418694198,-0.213250192044094,-0.0403291633623396,-0.0995036349012245,-0.213250192044094,-0.24667778911445,-0.213250192044094,-0.126265790848858,0.0198768357704565,-0.0923775864820569,-0.148990168999164,-0.0887841698663678
"Basque",-0.172515602139167,-0.233144304804555,-0.209545325522456,-0.179934358326017,-0.12737711717731,-0.160096956080342,-0.320060016968461,-0.153393350301794,-0.0222626348798965,-0.0748198760286034,-0.15771086821157,-0.179853405063692,-0.249956711016076,-0.0436845709562509,-0.14933932638966,-0.111220377269715,-0.320060016968461,-0.320060016968461,-0.320060016968461,-0.22386292019634,-0.223496656254178,-0.0656771357603989,-0.1866538138627,-0.269751324655252,-0.126614948239353,-0.249956711016076,-0.160096956080342,-0.179934358326017,-0.140259553834667,-0.329957323788048,-0.153393350301794,-0.125020456881403,-0.160096956080342,-0.269751324655252,-0.1866538138627,-0.212654197229049,-0.0647298863278598,-0.209545325522456,-0.285048840623431,-0.127513787883651,-0.18839430850509,-0.0396467931589238,-0.223496656254178,-0.212654197229049,-0.249956711016076,-0.179934358326017,-0.223496656254178,-0.18682094737215,-0.153393350301794,-0.15771086821157,-0.107539714931635,-0.1866538138627,-0.0877023126859598,-0.249956711016076,-0.209545325522456,-0.0436845709562509,-0.269751324655252,-0.0241466562375068,-0.269751324655252,-0.179853405063692,-0.18682094737215,-0.0936728319789896,-0.249956711016076,-0.212654197229049,-0.297182341037135,0.0540030491590353,-0.247026946504946,-0.14933932638966,-0.166595557562529,-0.232491599474724,-0.1866538138627,-0.179853405063692,-0.0664089491065573,-0.126614948239353,-0.1866538138627,-0.0877023126859598,-0.269751324655252,-0.103890570089047,-0.126614948239353,-0.126614948239353,-0.269751324655252,-0.107539714931635,-0.223496656254178,-0.337606081772138,-0.149040245830599,-0.269751324655252,-0.166595557562529,-0.18682094737215,-0.320060016968461,-0.274898812063093,-0.18682094737215,-0.179853405063692,-0.18682094737215,-0.285048840623431,-0.0936728319789897,-0.232491599474724,-0.179853405063692,-0.182287819515214,-0.18682094737215,-0.00242523263422134
"Bengali",-0.272761116059228,-0.342864422011612,-0.339934657500481,-0.136592281951786,-0.242247037385195,-0.412967727963996,-0.412967727963996,-0.279728658367685,-0.342864422011612,-0.176197755344945,-0.176197755344945,-0.422865034783584,0.0905327218385997,-0.0733800326155744,-0.186580542974525,-0.305561908224584,-0.302453036517991,-0.272761116059228,0.0341121625122074,-0.305561908224584,-0.362659035650788,-0.362659035650788,-0.48307103391638,-0.246301061297329,-0.422865034783584,-0.342864422011612,-0.305561908224584,-0.242247037385195,-0.302453036517991,-0.0359911434401767,-0.182041038252399,-0.246301061297329,-0.272842069321553,-0.219522659234889,-0.136592281951786,-0.32539931047026,-0.272842069321553,-0.279728658367685,-0.302453036517991,-0.48307103391638,-0.246301061297329,-0.196798281084583,-0.302453036517991,-0.412967727963996,-0.246301061297329,-0.182041038252399,-0.342864422011612,-0.176197755344945,-0.412967727963996,-0.132554504154459,-0.242247037385195,-0.412967727963996,-0.362659035650788,-0.342864422011612,-0.342864422011612,-0.342864422011612,-0.362659035650788,-0.219522659234889,-0.316404367249713,-0.272761116059228,-0.219522659234889,-0.242247037385195,-0.182041038252399,-0.302453036517991,-0.358345731873002,-0.121835039119603,-0.246301061297329,-0.302453036517991,-0.342864422011612,-0.342864422011612,-0.279728658367685,-0.242247037385195,-0.342864422011612,-0.20044742592717,-0.316404367249713,-0.219522659234889,-0.342864422011612,-0.23307103391638,-0.305561908224584,-0.302453036517991,-0.32539931047026,-0.316404367249713,-0.343599561090815,-0.48307103391638,-0.182041038252399,-0.272842069321553,-0.362659035650788,-0.279728658367685,-0.342864422011612,-0.342864422011612,-0.176197755344945,-0.176197755344945,-0.233167264830202,-0.242247037385195,-0.412967727963996,-0.279728658367685,-0.246301061297329,-0.316404367249713,-0.316404367249713,-0.279728658367685
"Bezhta",-0.170774142120661,-0.296530106755285,-0.190069439221414,-0.356736105888081,-0.176118108489692,-0.216529493983313,-0.296530106755285,-0.286632799935697,-0.126669739047579,-0.213599729472182,-0.126669739047579,-0.296530106755285,-0.251621623590667,-0.216529493983313,-0.230009815768668,-0.0931877312065899,-0.304178864739374,-0.126669739047579,-0.126669739047579,-0.315161005206955,-0.146426188030929,-0.199717087771791,-0.0763228820785444,-0.286632799935697,-0.296530106755285,-0.174743441210892,-0.236324107622489,-0.286632799935697,-0.0759009778959544,-0.296530106755285,-0.356736105888081,-0.216529493983313,-0.0498628273166462,-0.304178864739374,-0.216529493983313,-0.199717087771791,-0.304178864739374,-0.296530106755285,-0.263755124004371,-0.236324107622489,-0.126669739047579,-0.146507141293254,-0.216529493983313,-0.199717087771791,-0.213599729472182,-0.213599729472182,-0.251621623590667,-0.286632799935697,-0.356736105888081,-0.286632799935697,-0.213599729472182,-0.199064382441961,-0.296530106755285,-0.133168340529766,-0.286632799935697,-0.199717087771791,-0.304178864739374,-0.236324107622489,-0.174743441210892,-0.296530106755285,-0.286632799935697,-0.115912109356896,-0.186097422681538,-0.236324107622489,-0.216529493983313,-0.199717087771791,-0.199717087771791,-0.153393730339386,-0.356736105888081,-0.304178864739374,-0.296530106755285,-0.286632799935697,-0.217264633062516,-0.296530106755285,-0.286632799935697,-0.231784221344992,-0.251621623590667,-0.0931877312065899,-0.199064382441961,-0.179226980196285,-0.179226980196285,-0.296530106755285,-0.179226980196285,-0.296530106755285,-0.304178864739374,-0.296530106755285,-0.236324107622489,-0.296530106755285,-0.0215552567501646,-0.176118108489692,-0.356736105888081,-0.106832336801903,-0.286632799935697,-0.190069439221414,-0.263755124004371,-0.216318541892018,-0.296530106755285,0.000906472293007332,-0.216529493983313,-0.296530106755285
"Botlikh",-0.0791166899075738,-0.0523926986157662,-0.104949939764473,-0.0789495563981238,-0.10184106805788,-0.142252453551501,0.17337184096865,0.0200019447786159,-0.045689092837218,0.068057464305652,-0.0791166899075738,-0.0791166899075738,-0.041635068925084,-0.282459065456269,-0.162047067190676,-0.13932268904037,-0.0791166899075738,-0.212355759503885,0.068057464305652,-0.212355759503885,-0.13932268904037,-0.10184106805788,-0.142252453551501,0.068057464305652,-0.10184106805788,-0.212355759503885,-0.0789495563981238,-0.222253066323472,-0.0721491475991164,-0.212355759503885,-0.142252453551501,-0.142252453551501,-0.10184106805788,-0.212355759503885,-0.045689092837218,-0.13932268904037,-0.0523926986157662,-0.0588913000979533,0.00381368737552867,0.0508742678770645,-0.0791166899075738,-0.10184106805788,-0.142252453551501,-0.0189106907747776,-0.0789495563981238,-0.115792398789602,-0.0721491475991164,-0.0189106907747776,-0.0791166899075738,-0.162047067190676,-0.13932268904037,-0.282459065456269,-0.177344583158855,-0.115792398789602,-0.212355759503885,-0.212355759503885,-0.0791166899075738,-0.142252453551501,0.127231935844537,-0.212355759503885,0.0244142131151661,-0.045689092837218,-0.104949939764473,-0.229901824307562,-0.13932268904037,-0.15750718091318,0.000164542532940737,-0.142252453551501,-0.282459065456269,-0.142252453551501,-0.162047067190676,-0.222253066323472,-0.0523926986157662,-0.10184106805788,-0.212355759503885,0.068057464305652,-0.104949939764473,-0.0721491475991164,-0.104949939764473,-0.104949939764473,-0.282459065456269,-0.212355759503885,-0.13932268904037,-0.0722301008614413,-0.045689092837218,-0.050006610746994,-0.0189106907747776,-0.177344583158855,-0.045689092837218,-0.0791166899075738,-0.222253066323472,-0.0189106907747776,-0.229901824307562,-0.189478083572559,-0.212355759503885,-0.142252453551501,-0.0189106907747776,-0.162047067190676,-0.162047067190676,0.0244142131151661
"Breton",-0.232122290128014,-0.297096187322464,-0.21624358376209,-0.250333060893104,-0.283805855951086,-0.131430294308883,-0.210323539185452,-0.22366233994894,-0.283805855951086,-0.0987104554058512,-0.215141304543768,-0.290754928127869,-0.323362777369333,-0.232122290128014,-0.118547857651527,-0.323362777369333,-0.168748438504326,-0.141043817921726,-0.166343759253043,-0.118547857651527,-0.350741103181516,-0.293684692638999,-0.194600927979843,-0.131430294308883,-0.193067308012583,-0.203824937703265,-0.294419831718203,-0.180438724304941,-0.137363914598956,-0.247929340776348,-0.236206377913893,-0.250371320403399,-0.180438724304941,-0.216086542218067,-0.307165014424355,-0.203824937703265,-0.203824937703265,-0.276872286427478,-0.276872286427478,-0.0525417427224132,-0.208763131654745,-0.135106809545648,-0.250371320403399,-0.328776822246354,-0.276872286427478,-0.254051070101159,-0.0263158120114692,-0.172096187322464,-0.0820368415353315,-0.071041380002559,-0.230381795485623,-0.210323539185452,-0.253273307145379,-0.294419831718203,-0.313479306278175,-0.283805855951086,-0.189990672130693,-0.21624358376209,-0.151684882613505,-0.328776822246354,-0.172096187322464,-0.30916600250039,-0.294419831718203,-0.183891304543768,-0.247929340776348,-0.140821139281589,-0.0987104554058512,-0.119558203683502,-0.201438849834493,-0.267590901819263,-0.387400813601913,-0.0219455549093884,-0.171105098800233,-0.363787998591384,-0.194600927979843,0.0262414291372377,-0.250371320403399,-0.168748438504326,-0.251898639866578,-0.0909103226600578,-0.21624358376209,-0.276872286427478,-0.153056176551641,-0.256382178851972,-0.147988110479473,-0.267590901819263,-0.208763131654745,-0.194600927979843,-0.340910322660058,-0.106420977294148,-0.294419831718203,-0.373685305410971,-0.210323539185452,-0.118547857651527,-0.229124884695915,-0.230381795485623,-0.250371320403399,-0.180438724304941,-0.246284493802915,-0.0826541204077024
"Budukh",-0.19014090949373,-0.224513658769627,-0.230854917964222,-0.19014090949373,-0.30744403605273,-0.144082269827211,-0.278445107214284,-0.211400035185526,-0.284499833823274,-0.184130051045157,-0.068865540187406,-0.135197580476251,-0.117650035185526,-0.180043224444674,-0.257121508011091,-0.137583668345023,-0.137583668345023,-0.0422165985925412,0.0416903802975376,-0.201349632461022,-0.231139088620291,-0.185657370508337,-0.228178562359961,-0.203402382917942,-0.0347378035460972,-0.255085948741015,-0.157340117328374,-0.292607310889185,-0.117650035185526,-0.137583668345023,-0.180043224444674,-0.201349632461022,-0.247238036919934,-0.262535552888112,-0.297546729233142,-0.117650035185526,-0.3260749345044,-0.247238036919934,-0.218257787686466,-0.22373795158657,-0.242698150642437,-0.367650035185526,-0.268807571870589,-0.321159544243671,-0.209978311739406,-0.184130051045157,-0.315092794036819,-0.228178562359961,-0.1141974549467,-0.321159544243671,-0.274669053301816,-0.118199431098769,-0.227232471189463,-0.130880062566475,-0.315092794036819,-0.181688071418106,-0.297546729233142,-0.274669053301816,-0.315092794036819,-0.107722964853475,-0.247238036919934,-0.102507169146084,-0.209978311739406,-0.0512906015861724,-0.100102489894801,-0.0551500351855261,-0.228178562359961,-0.164140526127381,-0.367650035185526,-0.164140526127381,-0.0887070895343962,-0.164307659636831,0.0217257899710807,-0.321159544243671,-0.169965108555652,-0.203402382917942,-0.321159544243671,-0.227443423280758,-0.144445631483156,-0.30744403605273,-0.100102489894801,-0.242924733142148,-0.247238036919934,-0.102507169146084,-0.240923745066113,-0.321159544243671,-0.137121013470023,-0.297546729233142,-0.224513658769627,-0.180150035185526,-0.164307659636831,-0.315092794036819,-0.247238036919934,-0.315092794036819,-0.0817468411212311,-0.240923745066113,-0.122980993439528,-0.144082269827211,-0.30744403605273,-0.130880062566475
"Bulang-2",-0.173245888125419,-0.233451887258216,-0.113039888992623,-0.150521509975113,-0.283760579571424,-0.0910776797802736,-0.187197218857141,-0.0536929883384439,-0.21365727361904,-0.132806831174938,-0.233451887258216,-0.0528338898598267,-0.00738513355921422,-0.283760579571424,-0.187197218857141,-0.176354759832012,-0.233451887258216,-0.21365727361904,-0.173245888125419,-0.123797518683305,-0.283760579571424,-0.150521509975113,-0.123797518683305,-0.143553967666656,-0.293657886391012,-0.233451887258216,-0.173245888125419,-0.150521509975113,-0.0301095117095206,-0.196192162077688,-0.010882903640098,-0.210727509107909,-0.301306644375101,-0.0514028752889232,-0.143553967666656,-0.176354759832012,-0.0903155108423167,-0.283760579571424,-0.0528338898598267,-0.196192162077688,-0.143553967666656,-0.0903155108423167,-0.283760579571424,-0.283760579571424,-0.283760579571424,0.00377869265728048,-0.21365727361904,-0.0903155108423167,-0.283760579571424,-0.00738513355921422,-0.21365727361904,-0.233451887258216,-0.123797518683305,-0.117093912904757,-0.0734506617142713,-0.21365727361904,-0.123797518683305,-0.0863163402330829,-0.00738513355921422,-0.293657886391012,-0.283760579571424,0.0495727537619095,-0.233451887258216,-0.293657886391012,-0.0910776797802736,-0.0910776797802736,0.16255001817626,-0.21365727361904,-0.0903155108423167,-0.0903155108423167,-0.143634920928981,-0.233451887258216,-0.21365727361904,-0.150521509975113,-0.21365727361904,0.0338742047628153,-0.0903155108423167,-0.283760579571424,-0.123797518683305,-0.117093912904757,-0.233451887258216,-0.0734506617142713,-0.173245888125419,-0.301306644375101,-0.143634920928981,-0.123797518683305,-0.046990606952373,-0.21365727361904,-0.301306644375101,-0.196844867407518,-0.117093912904757,-0.0910776797802736,-0.00334735576188716,-0.210727509107909,-0.0186830363858914,-0.123797518683305,-0.233451887258216,-0.173245888125419,-0.171871220846619,-0.0528338898598267
"Bulgarian",-0.0784660062211602,-0.312884117883266,-0.231527101733104,-0.179843535910032,0.0223485628938004,-0.213597985072073,-0.00498783481772835,-0.155650724917688,-0.0870007771455558,-0.163390622338821,-0.19095588170625,-0.312884117883266,-0.0850030487471646,-0.122704953758858,-0.181520658725872,-0.0254404089722303,-0.30857081410548,-0.263363836554811,-0.179843535910032,-0.203036782390528,-0.215648395367181,-0.146909034287787,-0.30857081410548,-0.150385029669539,-0.229786607090713,-0.177969991674987,-0.0645520566363857,-0.0645520566363857,-0.292878552152795,-0.107862679555874,-0.269048463881275,-0.208167943259835,-0.255786990457063,-0.22220588170625,-0.13351419507391,-0.30857081410548,-0.200843661439584,-0.251303451471669,-0.433296116148858,-0.209728350790543,-0.0515425663546015,-0.194401959659697,-0.0717973741151814,-0.120796116148858,-0.209728350790543,-0.132807529919003,-0.251303451471669,-0.255786990457063,-0.165748570858133,-0.12845588170625,-0.157438221036867,-0.278520289217986,-0.160274223018389,-0.0986322836648565,-0.0863777175032864,-0.269048463881275,-0.183296116148858,-0.203229749308356,-0.173369045816807,-0.169561904812161,-0.208283239991961,-0.0553158855156159,-0.202767094433356,-0.166791234015728,-0.155758056858222,-0.210091712446488,-0.172637583720226,-0.255786990457063,-0.203229749308356,-0.14854934258723,-0.234000998927554,-0.340315134265148,-0.0921010578100949,-0.174254365670737,-0.193483649580727,-0.255786990457063,-0.117231462780646,-0.260601615830111,-0.183845512062102,-0.107878449801785,-0.0777509989275542,-0.168153250109417,-0.255786990457063,-0.215648395367181,-0.0765091657470028,-0.0335387929491626,-0.165748570858133,-0.278520289217986,-0.0444521421837002,-0.132505898022927,-0.0363122184263807,-0.249737872498195,-0.0826611174470971,-0.0155958836424483,-0.131421007956094,0.126982383270789,-0.177969991674987,0.0457039212516293,-0.140448629526817,-0.25267811875047
