"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"Avar",-0.0406552301237089,-0.0354147779877404,-0.0614362544459046,0.00832761223183887,-0.00951056573848175,-0.0436955682271957,-0.0604483771475033,-0.0331910762705643,-0.078538863641981,-0.0317837150878998,-0.00635843132722635,-0.0187718864776081,-0.0338767737762238,0.0372371387582263,-0.125213967314847,-0.079792833002737,-0.0568996167425049,-0.07385111408153,-0.00723210503560567,-0.0085434671540392,-0.048898703453239,-0.0573025907641945,-0.0618201877518411,-0.0946394908263521,-0.0291580224371384,-0.0564969623466726,-0.0421243117805481,-0.0913196997683625,-0.0343193146602171,-0.101703907725996,-0.0668452567561186,0.00247052984578011,-0.0906839288256788,-0.0206182169731502,-0.0280768861548412,-0.0699644483692813,-0.00530629224977308,-0.044697219351889,-0.0584718756034799,-0.0013290795617098,-0.0163343753479995,0.024747393933944,-0.0175391076947635,-0.0361963298257488,-0.0246346418334599,-0.00196270207939742,0.00196223636716597,-0.0932775550605046,-0.041185260246733,-0.0623015160380375,-0.0805092470403959,-0.0453776213002801,-0.082732144777837,-0.0245375684815171,-0.012177454256305,0.000571178682052365,-0.072939485794471,-0.0401701401854655,-0.0157237053143923,-0.0544716566807252,0.0141590486658568,-0.103649156587771,0.0143475089862336,-0.0563463249596369,0.0068325361959527,-0.0498676436343181,-0.00172173437233647,-0.0301104531924872,-0.00655563457429165,0.0103230752918034,-0.0267137504727479,-0.0189444290946678,-0.0504436997146048,-0.000497129659455031,-0.0651977647666023,0.0219445181801218,-0.0782683613954797,-0.0310703024216916,0.0064955929828151,-0.102009672609068,-0.0589445405876897,-0.030921950970388,-0.0283764691342183,0.0148687358186874,-0.0616840688369232,-0.0627449447335405,-0.029919535835861,-0.00259230338680505,-0.0144216665178161,-0.0606565046791913,-0.0167756706113877,-0.104315181089143,-0.0720096590059128,0.0167754843291075,-0.0502371606889694,-0.0392816248685512,0.00825935571345027,-0.0370320437134291,-0.0472422437503893,0.0102297350620331
"Aymara",-0.112117475093738,-0.0664114649258772,-0.127194517678656,-0.0918609118807389,-0.112347632939515,-0.100775168192287,-0.0597312940051391,-0.0490678946680684,-0.118015196799603,-0.107773168045661,-0.086899589984208,-0.114011389727867,-0.12472791054858,-0.102582035201792,-0.0925440478681543,-0.0893048573049905,-0.0669745346678839,-0.142670309586387,-0.070129709065555,-0.0785356876497815,-0.102595879560753,-0.0600955966201419,-0.145007545739309,-0.113520138819307,-0.0794860445535305,-0.0939259957332725,-0.100620303691281,-0.0621597381494179,-0.118618681812775,-0.100160790546955,-0.0616263272771146,-0.027334043424837,-0.0843225080471731,-0.0591164643700421,-0.081628053296657,-0.0717728285957842,-0.0359102698370081,-0.116723899417724,-0.0875778224135897,-0.081995929222243,-0.085401277473212,-0.0967903313772422,-0.0420482152600212,-0.0422321598676116,-0.110193469995454,-0.122427944383835,-0.040052002087496,-0.0518654847929511,-0.068295394970438,-0.0461995249712838,-0.106749268110321,-0.092329515993669,-0.115346416822357,-0.0935975753400419,-0.0709404030877715,-0.112044673912491,-0.101834937507399,-0.0983028776368799,-0.0993070256947532,-0.110413118363249,-0.0927049433417944,-0.101029731084375,-0.142139506476358,-0.106065168182956,-0.0471538905226453,-0.0917684922699381,-0.0841626393962551,-0.0696906980195835,-0.105492338895996,-0.0988076304169583,-0.0790540610823081,-0.111091977262956,-0.101947914220372,-0.0758809910362637,-0.0571509090498652,-0.101705183495398,-0.0847596754382473,-0.0998303670034046,-0.0380784154492971,-0.0740546761565185,-0.0819284506207401,-0.121817352587583,-0.0801001802253704,-0.10805541229497,-0.0865397459024285,-0.0375595330323643,-0.117815214192632,-0.0921395703567265,-0.073941964804885,-0.125914419894459,-0.108960979540688,-0.0806613526716484,-0.0929818098814728,-0.116969669669169,-0.084349027283366,-0.090070293114384,-0.107752737193227,-0.0728583320747825,-0.112389787416449,-0.0661168497309989
"Ayoreo",-0.0484844742384792,-0.1115199031797,-0.102715850715369,-0.0548783858444162,-0.0932228926069344,-0.0985374443501674,-0.0459275667429613,-0.097341974604072,-0.0416491290581292,-0.10914143404207,-0.0334973067395211,-0.0886887626631701,-0.106847807357038,-0.0765222088916588,-0.110692648679169,-0.108542426901558,-0.0908293061963996,-0.0682472461243174,-0.0853571870832675,-0.10825143913872,-0.0417624793601102,-0.0964925802280631,-0.0828909131860496,-0.0541242301631472,-0.0855357218411492,-0.0768301885303075,-0.101179027624265,-0.0936320402147419,-0.139585152751563,-0.064803391978294,-0.0777220905142627,-0.124724892969539,-0.0837497280204613,-0.0858909908106147,-0.124765068986008,-0.0840160832850481,-0.0577004136788076,-0.015627672963852,-0.0819368271900864,-0.0939907102575386,-0.106133819627536,-0.1218597680838,-0.124574838877258,-0.0876126569946016,-0.108069998762085,-0.0948443413353653,-0.0915354683164913,-0.0779090529493289,-0.055466832574197,-0.119412126886231,-0.098492002919069,-0.0810430013768899,-0.0940426512154107,-0.0551531082030253,-0.0976066396266886,-0.11647036537726,-0.0769359090076805,-0.0580251202038829,-0.0774541505008621,-0.0525602659065134,-0.0505139307224329,-0.0820351512196313,-0.0638000271287137,-0.0800957201252632,-0.126494011898327,-0.12753099998509,-0.110270686488574,-0.125910186748526,-0.0855672549070011,-0.048031635536213,-0.0944319116077786,-0.0806656806151395,-0.10160341388489,-0.0636715287106183,-0.113019241752265,-0.108988298424329,-0.0976143432787003,-0.0765115066655728,-0.0596891462918603,-0.117021514694201,-0.0838564980980375,-0.0728769479041363,-0.0461360983503832,-0.113567218712551,-0.102222986212948,-0.12064814430085,-0.0700199643619789,-0.102863360698195,-0.118325001856706,-0.0615595592642681,-0.134712147401773,-0.115683662157024,-0.0541332999607982,-0.0785701318094924,-0.105951487745366,-0.0794924524079612,-0.0718034564205026,-0.0663940775401754,-0.111034785798874,-0.0564612603388376
"Azerbaijani",-0.106188467815757,-0.0556802373063447,-0.0815480304358431,-0.058859048421346,-0.0469989814532515,-0.082701266347969,-0.091507948670385,-0.105568375897752,-0.0605983753932723,-0.143128539419347,-0.0634608692046281,-0.0531710271217991,-0.120032862738773,-0.0462567772113005,-0.0607248553329226,-0.0910271948762971,-0.0938299472493305,-0.0434422478617494,-0.0797471859896245,-0.11368835758531,-0.0853734926947347,-0.0650429623446158,-0.0887178562089019,-0.0721169734653673,-0.0220987570924941,-0.117705155130148,-0.110080951254454,-0.0932631721076879,-0.02549150516517,-0.0747293132104512,-0.10187824268875,-0.0675436197305554,-0.0750410398321676,-0.123384296983269,-0.103025940685703,-0.108561489527144,-0.116145526320746,-0.0916993011236993,-0.0966426765254955,-0.0883746535261127,-0.119565061745985,-0.103262288460294,-0.0747963796218218,-0.08734323992409,-0.0350673716611152,-0.152435524812684,-0.0752036752099001,-0.0827901689585849,-0.0495217399902138,-0.0870478678805384,-0.0762361155371876,-0.0788482691831957,-0.145880748265447,-0.0953762665686213,-0.106461401604881,-0.0735869155829342,-0.0541272359283038,-0.0167524157567516,-0.0942583991126251,-0.0571402300256098,-0.0530531570111709,-0.115113255775638,-0.0621614586673068,-0.0313053008720037,-0.0423453420594482,-0.103832020239691,-0.0453281990153794,-0.105014959633511,-0.0859677892643267,-0.112902337502059,-0.0723713768941355,-0.0539543302107358,-0.0954361621138995,-0.0568104025342511,-0.0529440519069904,-0.0671394349560026,-0.0887398746544242,-0.0596451503710228,-0.0698384828883835,-0.0446556968698485,-0.0819497076043406,-0.0344053798452751,-0.115011485583034,-0.0692240915700552,-0.0984978338073133,-0.0201272129490426,-0.135978052989852,-0.02930123091434,-0.0666357487147999,-0.0697263724439257,-0.0428465280619318,-0.0504039968693368,-0.0989787604119843,-0.0755385503182062,-0.0980267662198462,-0.0581390948410777,-0.10395231864298,-0.133763272049398,-0.051896996102778,-0.0568962426587534
"Bagvalal",-0.00734047608719401,-0.0390799017390776,-0.0235304682573886,-0.0407165316043306,-0.0680940464348868,-0.0403817958403967,-0.109661130867281,-0.092780601935724,-0.0322471616861205,-0.0564244310942751,-0.0601393913950687,-0.0719168896928554,-0.00982660092212595,-0.076951598706967,-0.0198386650400776,-0.0102636011065175,-0.0118344068035499,-0.111299271350086,-0.0384913593171375,-0.0225734825476371,-0.0629272480291817,-0.0760371251192523,-0.0872920181842967,-0.0303793985827615,-0.0626024057592807,-0.0232122650663618,-0.0242114042917433,-0.0629656266264758,0.0223234347282255,-0.0213169987876493,-0.00575298931657064,-0.072536880317736,-0.0855379311519321,-0.0301545951341186,-0.0589378329473961,-0.059654227732636,0.0253583041685204,-0.0109892058137726,-0.0500764459860676,-0.0227976751930328,-0.0102167013381056,-0.0176332253851552,-0.0467298975502962,-0.0953063600245785,-0.0550573020901695,-0.0619826665254193,-0.0584072025062314,-0.0686791162765443,-0.0717604022747494,-0.0209126857129142,-0.0246402439266451,-0.054227728366491,-0.0447925761627554,-0.0863140374806768,-0.0271149851476646,-0.0380126086816326,-0.0577413984349726,-0.0323837545911886,-0.0343914556473008,-0.0271187516851081,-0.0559964510608618,-0.0214040999284931,-0.0754402826390644,-0.0968027472971975,-0.0109013151805645,-0.0724746845151002,-0.0318001784675894,-0.0693292284448134,-0.0721733552109317,-0.0191824487843222,-0.0576141472015516,-0.0266901295870675,-0.0323496515919889,-0.0188031613600673,0.00559279375639965,-0.0202020644115144,-0.0445782941650695,-0.0136047655802709,-0.0265039226216776,0.0183526468556435,-0.0319222305032266,-0.00309107614671011,-0.0663590056287341,-0.106252294930955,-0.0205271642873459,-0.0498263973264025,-0.0281844098851588,-0.010429911372336,-0.0976099147654089,-0.0555347833804198,-0.0596670606790136,-0.0924414026451484,-0.0226083939928449,-0.0346077601303276,-0.0477826123255819,-0.0303735831814737,-0.064176080321213,-0.0161929083810148,-0.0823382299756691,-0.0840599332936234
"Barí",0.00444735271773078,-0.00714578098575047,0.061706322707671,0.00931526673693472,-0.0128765310161768,-0.0138492596285029,-0.0262765295217425,-0.0212791773864225,0.00265679593454382,-0.0242331753147486,0.000757170736791823,-0.0369111153996843,-0.00431810187665171,0.0113556808274632,0.0224419776950263,0.0208925964243802,0.0371736115847594,0.0385863328143786,-0.00636850669287325,-0.0122723383304031,-0.0327892076980556,-0.0304603851561724,-0.0203083155809177,-0.0296789694515895,-0.0587095644700524,0.00931654206022337,-0.0821385814427591,-0.0426537189608043,-0.0206687420420257,-0.00148482764008417,-0.0416603115638501,0.0164806957068907,0.0167098062975543,0.00832492230591642,-0.0284021697737873,0.0308392525859646,-0.00318728776331867,-0.0116671477097651,0.0111210124533594,-0.0090652378640792,-0.0479652198500612,0.00341785319485599,-0.00671447996240937,0.0216065316796111,0.010844523538366,0.00514584893686865,0.00434158820106822,-0.0036729082735647,0.0353704079420933,-0.000661890316450697,-0.0351412148865479,0.0158752281265488,0.0129998555915241,-0.0228108826891102,-0.0164466608792654,-0.0274988453017748,0.00109427100628101,0.00425182516858391,-0.00611644233365682,-0.0103976988487362,-0.0242422228975592,-0.0521452829039905,0.0283294513109328,0.00439684925634476,-0.00670392881223958,0.0219082260268922,-0.0173557861035344,-0.0197719662492191,0.00119043276569875,0.00591992794074503,-0.0364107574197124,-0.0557169383964772,-0.0403133421589513,-0.0144579550730721,-0.0283218329134132,-0.031875177399638,0.0436897067775577,-0.0827685873579765,0.00272916746301899,-0.0581206448046538,0.0294347540383095,-0.00608227984310095,0.00780639901475177,-0.00345669267103133,0.0382282355866919,0.034985753958155,-0.0207651309627079,-0.0591602850033003,0.00315637889988352,0.0399057971158884,0.00585965821460288,0.0193570454007903,-0.0362957881962034,-0.0439103397781753,0.0254647102846387,0.0100411714373025,-0.12811227812803,-0.0156676915043455,0.0236744647078309,-0.0332088502595005
"Basque",-0.018313614024275,-0.0329361053467838,-0.0721800092161144,-0.0426676151766048,-0.00919992798521341,-0.0160292692317602,0.000559648744180574,0.0018320399112971,-0.00261313905125249,-0.0232241861187442,0.0196448572641431,-0.0813097332061097,-0.0615835506529832,0.000404095417372297,-0.00424479872181371,-0.00604954019764015,-0.053286083396674,-0.0446456918348581,-0.0533858551346674,-0.0674066988123249,0.0141803949946951,-0.0777290818221709,-0.00156307963782598,-0.0228227610314622,-0.0246976518969767,-0.0214087076776559,0.0464294954692593,-0.0021691444413342,-0.0231323681559177,-0.0237924487882718,0.0216643636920398,0.0126693757774112,-0.0345547548543532,-0.0223821965841383,-0.0376380375867112,-0.0711854275186666,0.00719912870402695,-0.014052134076409,0.00815089603470709,0.00291413596650547,-0.017647052413134,0.0309778665094478,-0.0221054558967526,-0.0377673909493674,-0.0168679437803049,-0.0398185864538645,-0.00243501314062011,0.011606278501336,-0.0560171903783592,-0.0113399277088676,-0.0625010768646505,-0.082238081060293,-0.0174395611090091,0.0117535097121267,-0.0528734773193574,-0.0140938981271614,-0.0647942194929304,-0.0277556461689427,-0.0175657262091919,-0.0214024805710666,-0.0779691585233554,0.0206538483945733,-0.0894375830715967,-0.0238364386012716,-0.0301382812847536,0.0198880508784822,-0.0483993176830074,-0.0187809325516579,-0.0503563894497397,-0.0183381399270253,-0.00259367854662729,-0.0632506493440046,-0.0430938907422325,-0.0510906777232975,-0.0246321092971002,-0.0156887988571687,-0.00259558234407853,-0.0267574401400744,-0.0334319820319552,-0.0911737140670672,-0.026352958194916,-0.0522424271515686,-0.0137872668018995,-0.0659658972146824,-0.0174127119519156,0.019194188331075,-0.0155322560352672,-0.0491940203305988,-0.0258381657227015,-0.0133388338270921,-0.0413685143444308,-0.0164053972107621,-0.0280297779082062,-0.0511454534471849,-0.0104955371398092,-0.0250496026478484,-0.0846699912493294,-0.0440134824503424,-0.0494142955052328,-0.0141163338801181
"Bengali",-0.0881629689290073,-0.0728311867478328,-0.106210037825925,-0.053454401894982,-0.0387407086092837,0.00210877647142871,-0.0889518522903637,-0.110578966735315,-0.0871277305705458,-0.0648765988509278,-0.031305888423804,-0.106241974635897,-0.0286214060964836,-0.0719569887833873,-0.108794106081144,-0.110125796431744,-0.0321386326401761,-0.117606643306551,-0.0634327263111895,-0.0352022720264082,-0.122289924928014,-0.11437754695022,-0.0452734652501915,-0.0246491456893235,-0.0587157844087323,-0.0694954430179381,-0.0286417703431554,-0.0345107212808703,-0.0766954996533679,-0.000968651519281272,-0.0871737773969754,-0.0594241049811488,-0.102271988600025,-0.110951575814629,-0.060855237052154,-0.0331465149577961,-0.0740567246897268,-0.107264381537399,-0.0236612045695036,-0.0313318491389534,-0.0764986915297625,-0.136785570083644,-0.0997750367619961,-0.125480451732171,-0.111547901367981,-0.0866203923597502,-0.114179256821619,-0.0927132262983944,-0.0984746575714697,-0.0854924053535913,0.0125220074576157,-0.0859942711594518,-0.0835860587294284,-0.0568860013678173,-0.0943482793770631,-0.0585444201085438,-0.0343215718932333,-0.0522259641976018,-0.0988913335717617,-0.0673600586217019,-0.0955569961326539,-0.0715503162300578,-0.103937939665669,-0.060505063029062,-0.115389905986461,-0.0729144277455452,-0.0277497238347456,-0.0646241026365431,-0.10565402695099,-0.0428405590064553,-0.0600936678437435,-0.0653314012530603,-0.0949219044378244,-0.0999670509194596,-0.0357086562345779,-0.0854168682341045,-0.0330804914541996,-0.0709046026960682,-0.065451568829729,-0.0930555310139054,-0.0570677496310421,-0.0996565211876109,-0.0314660517075209,-0.0317079135955097,-0.0252722834297092,-0.0909460315050628,-0.0700894564779547,-0.0787386381084111,-0.0948994700648166,-0.0953721411186523,-0.0228473883552255,-0.0782358800525214,-0.09131715034956,-0.0647903662604586,-0.095045724093749,-0.0927625534558961,-0.0843147624583571,-0.101738120849362,-0.0834813278137737,-0.110757262071701
"Bezhta",-0.107582197144278,0.00621190236853975,-0.0233606580482358,-0.0602280191690285,0.0110936874593538,0.0185792067453846,-0.032910470632445,-0.0352860901214944,-0.026497359634321,-0.0116422569966445,-0.0080476713142863,-0.037565139746721,-0.0423269715882675,-0.057813905864316,0.0222503011426928,-0.0529794915467713,0.0348801524088385,-0.0168074608774226,0.00223767723108803,-0.0164675460534405,-0.0852904501198678,-0.00158559431270333,-0.0708109535173435,-0.040849239450318,-0.0305265088305201,-0.0398504321628149,-0.0930496971668631,0.023665934902998,-0.0725440611124162,-0.054797408629776,-0.0229737004846114,-0.02353591279195,-0.0136972805908284,-0.0594285407451692,-0.0532713147922195,-0.0891327694523095,-0.0346496610580078,-0.0260223036372009,-0.0342912766328448,-0.00959120089506749,-0.0565972063036003,-0.026412284269015,-0.066269488600009,-0.0556869503786594,-0.0351799576048756,-0.0703688929281152,0.0100748471597347,0.0191252987786903,-0.0507024247965466,-0.0147507169945182,-0.000590847337346156,-0.0191394245634193,-0.0330140193094431,-0.0141818824116277,-0.0475802627366676,-0.0743489165059754,-0.0890448990808557,-0.030077146595699,-0.0424074417310935,-0.0478037245168801,-0.00511318514046832,-0.0629910620484977,-0.0866477492217704,-0.0554307592195117,-0.0134524744721893,0.00295124002097591,-0.0306430425376359,-0.0950217122572861,0.00901866515465477,-0.0480094800726059,0.00755504307330712,-0.0523069331267488,-0.0435582158179157,-0.0485188312840356,-0.0846574579097676,-0.0342896608060687,-0.109705749507572,-0.00266661464760953,-0.00982489415681997,-0.0339589724510309,0.00593027360474119,-0.0248035708814949,-0.0265459209157666,-0.0481078334846191,0.0108467305990204,-0.0239784378472805,-0.0619187695927241,-0.0271926408001227,-0.00505058981995465,0.00586150576804934,-0.0143844788499209,0.00775233095602479,-0.00329172936256572,0.0188441554546984,-0.0925948388214781,-0.068904945246273,-0.0638017121073085,-0.0596326184086851,-0.030867571591721,-0.0131716822281834
"Botlikh",0.0481964976764271,0.0406327577080233,0.0781070173534141,0.0577619173872236,0.040966055993525,0.0903547154226425,0.088330131119834,0.105157131535072,0.0665020772608758,0.0802160090112285,0.0855020946602781,0.0797001366227288,0.11089344391203,0.09861866449217,0.125185844282596,0.0821344982581735,0.0576962951171769,0.0801925384161473,0.0522899444776852,0.0445709742321183,0.0187380591127252,0.0730793360391347,0.0888575977707537,0.0969036694019626,0.0978898442662269,0.0361125963840893,0.0962531940822201,0.0294462870607335,0.113126292630763,0.0816564330795236,0.105337531878955,0.00477243847968889,0.115991425803547,0.060305042091426,0.108162916759435,0.0521964330645557,0.0754019919616487,0.022492405859467,0.0460238331864877,0.0128962336551139,0.0820122367343443,0.0998146314779892,0.0253984699565413,0.0699164113335943,0.0420565142931155,0.0999433170536376,0.116095181547048,0.0241586748912384,0.0757316462778389,0.0524173928230673,0.0169023143357427,0.109311129136965,0.0544562375289537,0.116387059562417,0.0168486285922697,0.0725882601461492,0.0778550388325709,0.0238521663550768,0.0523259324426852,0.118150811256098,0.101570195679884,0.0822409821443275,0.106816079283814,0.0672060670620733,0.0988398307862616,0.0647253187786373,0.0511957079910303,0.158890445758542,0.0383329455026407,0.0351036852940334,0.0895604833795551,0.0408451286369487,0.112305539701955,0.0211377283531357,0.0428054746586567,-0.00337743221395903,0.0964355425209992,-0.0148557290204973,0.0626988959185576,0.0592916419309688,0.0744312500707984,0.110961558060701,0.0797269014582361,0.0715606042047749,0.0563998985275594,0.0766715243780574,0.104679046893456,0.0685093084839551,0.0712545909711714,0.0680021387403579,0.0544002887879532,0.0271286535338409,0.0902899157755028,0.0950767100032425,0.097412261205347,0.0478550270034538,0.087863238386248,0.0949998814369241,0.0719335997481114,0.105918690896669
"Breton",-0.04846797145205,-0.0232392025950497,-0.0464022645969767,-0.0597940618995629,-0.0373722437346182,-0.0394855157986804,-0.038402782798533,-0.115557949609798,-0.0633777926245775,-0.0031710396391228,-0.0974949469305347,-0.105214065871689,-0.0582219449638687,-0.0621974999463752,-0.0958948106391945,-0.0515561464543073,-0.0646494090934935,-0.0691912569431714,-0.107791223924052,-0.0118646341574804,-0.0480488702582668,-0.0315246281457157,-0.0341544566232665,-0.0482818133961427,-0.00861903129541897,-0.0551031142077206,-0.0576471183925688,-0.118073875297475,-0.079263941624613,-0.0778391685565671,-0.0789921568899042,-0.0439248112669306,-0.0792280170498462,-0.0114228237483662,-0.0421681354934635,-0.059814670334349,-0.0957302113885595,-0.0301660112652345,-0.0712257722034541,-0.0710697477549833,-0.105487185112375,-0.0335992950224596,0.00262108025701635,-0.099284493122562,-0.01468382972864,-0.065148932491441,-0.0944054525527224,-0.0315818004718793,-0.102078152553415,-0.0427779338389586,-0.0354341539463214,-0.0138806643442793,-0.0557114942390999,-0.114846942551969,-0.0642672130327852,-0.0293314171733523,-0.0720701328906422,-0.0930105033514864,-0.0778696631354094,-0.0370550912645387,-0.0585975411791667,-0.0491566120560962,-0.0552610469721133,-0.046480250313835,-0.0655965225390946,-0.106834282122048,-0.0966056250724394,-0.0572155236653493,-0.0685317156123106,-0.047896242365376,-0.0785656844736181,-0.0461784020330458,-0.028725611488425,-0.0942783907173848,-0.0301537254477422,-0.0346315197427932,-0.0411173835903456,-0.0608417483489517,-0.0619534032948946,-0.0590113122953333,-0.0749546043932745,-0.0956148490773462,-0.0593640515140035,-0.0505595488864491,0.0152184512163726,-0.0617022150643508,-0.0537685600239995,-0.0821342913694579,-0.022950742977674,-0.0663770089289034,-0.105706940703812,-0.0522417715465444,-0.0853239399145632,-0.0717356864951351,-0.113520377586555,-0.0636574101430214,-0.0870135423789454,-0.0396402862297732,-0.0880456485898116,-0.0495424867073788
"Budukh",-0.0192987452969851,0.00716317392631616,0.019524590456706,0.00825996952016594,-0.039450258927671,-0.0387461281699666,-0.0323734086860304,-0.01271097103829,0.0382495465347971,-0.0304486923060484,-0.054420049177126,-0.0343649951849881,-0.0616798180637127,0.00820734892623354,-0.00349491473064512,-0.00329867758595315,-0.00386093564089518,-0.034528197914532,-0.0183946951281412,-0.052909462760829,0.0185921603598531,-0.0404263176542159,-0.0089799227429781,0.0104590565938872,0.00301971842371707,-0.0476021381322113,-0.00660965915722322,-0.0365555176919631,0.0048138163575745,-0.074977596370432,0.0103106513780714,-0.0666212880860475,-0.0425265619422068,-0.0427329623456608,-0.0359497105260881,-0.0125382393695894,-0.0217991686887026,-0.0371502900284735,-0.0766468803659572,-0.000115787858724792,-0.0118430344749022,-0.0696404527930784,-0.0450895354199564,-0.0598565109864951,-0.0338488123445918,-0.0158942631136572,-0.0186392370468551,-0.0149084385734016,0.0051636717922614,-0.0141164701734188,-0.0259713603420086,-0.00071114981263698,-0.0114426539362765,0.00799212750417255,-0.0586901302024863,-0.024519324792855,-0.0732865913322518,-0.0462647045855188,0.000284912264382875,-0.0139932685924179,0.0083594377766778,-0.0461973638567126,-0.0214171867996594,0.0163583790311977,0.0266596545569936,-0.0547813683721995,-0.0151118913137234,-0.0422923329002679,-0.0349716679309656,0.00963800393254477,-0.0192651858329755,0.000929563189762561,0.0388861268400005,0.0133949609897949,0.0118424076757396,-0.0698601652181061,-0.08750816045786,-0.0499506250859703,0.00657084447581924,-0.0332736489822207,-0.0204936457999935,-0.0152635934547983,0.0111191808769727,-0.0434090838593082,-0.0355253155553552,-0.0072046616309166,-0.0171105032262041,-0.0445109842681986,-0.0533155406303161,-0.0134267576284598,0.0147028514506879,-0.0597783998866873,-0.0780476402639042,-0.0901811626432691,-0.045546283859869,-0.0524556393397544,-0.00154626612310227,0.0321788442939964,-0.0371472654100631,-0.0428840599762427
"Bulang-2",0.0147577428845561,-0.0320696450340844,-0.00426036769894478,0.02872055904212,0.0406761000098504,-0.0609232607889811,-0.0330781050194311,-0.0592588314106712,-0.0486152661720953,-0.098332192974643,-0.0606013137001763,-0.0667526431834634,-0.0459386436632562,-0.049784401943974,-0.0347826691126206,-0.0555086340915075,-0.0211889539912997,-0.0874314450044913,-0.0907261118059677,0.0161088465992667,-0.0858048703930928,-0.107919862598228,-0.0122329785057892,-0.0623254120854171,-0.0142824072972283,-0.00232903134559082,-0.0363941825240599,0.0303615345380098,0.047372695304018,-0.0311744234075072,0.00750989039725225,-0.0317395048297566,-0.0423190332920289,-0.0563781449970814,-0.0144276637222593,0.0175530022418486,0.0158422363596431,-0.000727037812302767,-0.00206088287697404,-0.0324468817373846,-0.0760725162108681,-0.000246481507284457,0.0360397260508233,-0.0216019790914508,-0.013749426839885,-0.0309642551099797,-0.0162221912294841,0.00931122923060668,0.0256189986760118,-0.0205349986622754,-0.0878821623629278,-0.128532592662709,-0.0123584340937608,-0.00756599582937845,0.0113866187547399,-0.0427848398650345,-0.0318361371095797,0.0589399107155241,-0.0404727598614718,-0.0141919166199443,-0.0590465492284509,-0.0143324947674512,-0.0966373785436875,-0.0180537591658497,-0.0815787148151652,0.06557063207347,-0.00869373593009892,0.0210892282230163,-0.026730085064798,-0.0108005731528422,-0.0830633617202796,-0.0482613752622213,-0.0412391497969253,-0.0347879180766772,-0.0211866677727823,-0.0351830198870718,-0.0348071882734987,-0.00772515731650514,-0.0139952236027526,0.0543279036722584,-0.0708343812358929,-0.0500311925833292,-0.0532142869324859,-0.0465568007311774,-0.0167740003171628,-0.0816059031677664,-0.00826363486446224,-0.0885044790938802,-0.0169820383818025,-0.0747895351582807,-0.0648061605759555,0.00686723616099716,0.0356430579183288,-0.0110141245551559,-0.0578086607586237,-0.0220347772287836,-0.0210784818072738,-0.0871215242749169,-0.0341017596499775,0.0217530120565737
