ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
3-360-167-1,anci1242,Ancient Greek ,1502,'aiks,LatinTrans,goat,buck1949;liddell1996;magnien1985,,,
3-350-167-1,anci1242,Ancient Greek ,1337,kʰoi'ridion,LatinTrans,pig,buck1949;liddell1996;magnien1985,,,
3-350-167-3,anci1242,Ancient Greek ,1337,'delpʰaks,LatinTrans,pig,buck1949;liddell1996;magnien1985,,,
3-340-167-1,anci1242,Ancient Greek ,1351,'hus,LatinTrans,sow (2),buck1949;liddell1996;magnien1985,,,
3-320-167-1,anci1242,Ancient Greek ,1348,'kapros,LatinTrans,boar,buck1949;liddell1996;magnien1985,,,
3-290-167-1,anci1242,Ancient Greek ,820,a'mnos,LatinTrans,lamb,buck1949;liddell1996;magnien1985,,,
3-290-167-3,anci1242,Ancient Greek ,820,a'rēn,LatinTrans,lamb,buck1949;liddell1996;magnien1985,,,
3-280-167-1,anci1242,Ancient Greek ,1345,'ois,LatinTrans,ewe,buck1949;liddell1996;magnien1985,,,
3-260-167-1,anci1242,Ancient Greek ,1344,krī'os,LatinTrans,ram,buck1949;liddell1996;magnien1985,,,
3-250-167-1,anci1242,Ancient Greek ,1331,'ois,LatinTrans,sheep,buck1949;liddell1996;magnien1985,,,
3-250-167-3,anci1242,Ancient Greek ,1331,'probaton,LatinTrans,sheep,buck1949;liddell1996;magnien1985,,,
3-240-167-1,anci1242,Ancient Greek ,1989,'moskʰos,LatinTrans,calf,buck1949;liddell1996;magnien1985,,,
3-230-167-1,anci1242,Ancient Greek ,1007,būs,LatinTrans,cow,buck1949;liddell1996;magnien1985,,,
3-220-167-1,anci1242,Ancient Greek ,1169,būs,LatinTrans,ox,buck1949;liddell1996;magnien1985,,,
3-210-167-1,anci1242,Ancient Greek ,1008,'tauros,LatinTrans,bull,buck1949;liddell1996;magnien1985,,,
3-200-167-1,anci1242,Ancient Greek ,1153,'boes,LatinTrans,cattle (bovine),buck1949;liddell1996;magnien1985,This form is plural.,,
3-190-167-1,anci1242,Ancient Greek ,851,statʰ'mos,LatinTrans,"stable, stall",buck1949;liddell1996;magnien1985,,,
3-180-167-1,anci1242,Ancient Greek ,263,poi'mēn,LatinTrans,herdsman,buck1949;liddell1996;magnien1985,,,
3-180-167-3,anci1242,Ancient Greek ,263,bū'kolos,LatinTrans,herdsman,buck1949;liddell1996;magnien1985,,,
3-180-167-5,anci1242,Ancient Greek ,263,ai'polos,LatinTrans,herdsman,buck1949;liddell1996;magnien1985,,,
3-160-167-1,anci1242,Ancient Greek ,649,no'mos,LatinTrans,pasture,buck1949;liddell1996;magnien1985,,,
3-160-167-3,anci1242,Ancient Greek ,649,no'mē,LatinTrans,pasture,buck1949;liddell1996;magnien1985,,,
3-150-167-1,anci1242,Ancient Greek ,631,'ktēnē,LatinTrans,livestock,buck1949;liddell1996;magnien1985,These forms are plural.,,
3-150-167-3,anci1242,Ancient Greek ,631,bo'skēmata,LatinTrans,livestock,buck1949;liddell1996;magnien1985,These forms are plural.,,
3-150-167-5,anci1242,Ancient Greek ,631,'probata,LatinTrans,livestock,buck1949;liddell1996;magnien1985,These forms are plural.,,
3-130-167-1,anci1242,Ancient Greek ,2262,'tʰēlus,LatinTrans,female (adj),buck1949;liddell1996;magnien1985,,,
3-120-167-1,anci1242,Ancient Greek ,2261,'arsēn,LatinTrans,male (adj),buck1949;liddell1996;magnien1985,,,
3-120-167-3,anci1242,Ancient Greek ,2261,'arrēn,LatinTrans,male (adj),buck1949;liddell1996;magnien1985,,,
3-110-167-1,anci1242,Ancient Greek ,619,'zōon,LatinTrans,animal,buck1949;liddell1996;magnien1985,,,
3-110-167-3,anci1242,Ancient Greek ,619,tʰēr,LatinTrans,animal,buck1949;liddell1996;magnien1985,,,
3-110-167-5,anci1242,Ancient Greek ,619,tʰē'rion,LatinTrans,animal,buck1949;liddell1996;magnien1985,,,
2-960-167-1,anci1242,Ancient Greek ,817,spʰeis,LatinTrans,they,buck1949;liddell1996;magnien1985,Latter form is rare in personal pronoun use.,,
2-960-167-3,anci1242,Ancient Greek ,817,au'toi,LatinTrans,they,buck1949;liddell1996;magnien1985,Latter form is rare in personal pronoun use.,,
2-950-167-1,anci1242,Ancient Greek ,1213,hū'meis,LatinTrans,you (plural),buck1949;liddell1996;magnien1985,,,
2-942-167-1,anci1242,Ancient Greek ,1130,hē'meis,LatinTrans,we (exclusive),buck1949;liddell1996;magnien1985,,,
2-941-167-1,anci1242,Ancient Greek ,1131,hē'meis,LatinTrans,we (inclusive),buck1949;liddell1996;magnien1985,,,
2-940-167-1,anci1242,Ancient Greek ,1212,hē'meis,LatinTrans,we,buck1949;liddell1996;magnien1985,,,
2-930-167-1,anci1242,Ancient Greek ,262,au'tos,LatinTrans,he/she/it,buck1949;liddell1996;magnien1985,This form is rare in personal pronoun use.,,
2-920-167-1,anci1242,Ancient Greek ,1215,su,LatinTrans,you (singular),buck1949;liddell1996;magnien1985,,,
2-910-167-1,anci1242,Ancient Greek ,1209,e'gō,LatinTrans,I,buck1949;liddell1996;magnien1985,,,
2-820-167-1,anci1242,Ancient Greek ,194,'oikos,LatinTrans,family,buck1949;liddell1996;magnien1985,,,
2-820-167-3,anci1242,Ancient Greek ,194,oi'kiā,LatinTrans,family,buck1949;liddell1996;magnien1985,,,
2-810-167-1,anci1242,Ancient Greek ,1644,suŋge'neis,LatinTrans,"relatives, kinsmen",buck1949;liddell1996;magnien1985,,,
2-770-167-1,anci1242,Ancient Greek ,1981,'kʰēros,LatinTrans,widower,buck1949;liddell1996;magnien1985,,,
2-760-167-1,anci1242,Ancient Greek ,1756,'kʰērā,LatinTrans,widow,buck1949;liddell1996;magnien1985,,,
2-750-167-1,anci1242,Ancient Greek ,1149,orpʰa'nos,LatinTrans,orphan,buck1949;liddell1996;magnien1985,,,
2-740-167-1,anci1242,Ancient Greek ,1058,'progonos,LatinTrans,stepdaughter,buck1949;liddell1996;magnien1985,,,
2-740-167-3,anci1242,Ancient Greek ,1058,pro'gonē,LatinTrans,stepdaughter,buck1949;liddell1996;magnien1985,,,
2-730-167-1,anci1242,Ancient Greek ,1059,'progonos,LatinTrans,stepson,buck1949;liddell1996;magnien1985,,,
2-720-167-1,anci1242,Ancient Greek ,236,mētrui'ā,LatinTrans,stepmother,buck1949;liddell1996;magnien1985,,,
2-710-167-1,anci1242,Ancient Greek ,237,patrui'os,LatinTrans,stepfather,buck1949;liddell1996;magnien1985,,,
2-710-167-3,anci1242,Ancient Greek ,237,mētrui'os,LatinTrans,stepfather,buck1949;liddell1996;magnien1985,,,
2-641-167-1,anci1242,Ancient Greek ,2264,nu'os,LatinTrans,daughter-in-law (of a woman),buck1949;liddell1996;magnien1985,,,
2-641-167-3,anci1242,Ancient Greek ,2264,'numpʰē,LatinTrans,daughter-in-law (of a woman),buck1949;liddell1996;magnien1985,,,
2-640-167-1,anci1242,Ancient Greek ,2265,nu'os,LatinTrans,daughter-in-law (of a man),buck1949;liddell1996;magnien1985,,,
2-640-167-3,anci1242,Ancient Greek ,2265,'numpʰē,LatinTrans,daughter-in-law (of a man),buck1949;liddell1996;magnien1985,,,
2-631-167-1,anci1242,Ancient Greek ,2266,gam'bros,LatinTrans,son-in-law (of a woman),buck1949;liddell1996;magnien1985,,,
2-630-167-1,anci1242,Ancient Greek ,2267,gam'bros,LatinTrans,son-in-law (of a man),buck1949;liddell1996;magnien1985,,,
2-621-167-1,anci1242,Ancient Greek ,2257,pentʰe'rā,LatinTrans,mother-in-law (of a woman),buck1949;liddell1996;magnien1985,,,
2-621-167-3,anci1242,Ancient Greek ,2257,heku'rā,LatinTrans,mother-in-law (of a woman),buck1949;liddell1996;magnien1985,,,
2-620-167-1,anci1242,Ancient Greek ,2256,pentʰe'rā,LatinTrans,mother-in-law (of a man),buck1949;liddell1996;magnien1985,,,
2-611-167-1,anci1242,Ancient Greek ,2254,pentʰe'ros,LatinTrans,father-in-law (of a woman),buck1949;liddell1996;magnien1985,,,
2-611-167-3,anci1242,Ancient Greek ,2254,heku'ros,LatinTrans,father-in-law (of a woman),buck1949;liddell1996;magnien1985,,,
2-610-167-1,anci1242,Ancient Greek ,2255,pentʰe'ros,LatinTrans,father-in-law (of a man),buck1949;liddell1996;magnien1985,,,
2-570-167-1,anci1242,Ancient Greek ,490,'ekgonoi,LatinTrans,descendants,buck1949;liddell1996;magnien1985,,,
2-570-167-3,anci1242,Ancient Greek ,490,a'pogonoi,LatinTrans,descendants,buck1949;liddell1996;magnien1985,,,
2-560-167-1,anci1242,Ancient Greek ,1669,'progonoi,LatinTrans,ancestors,buck1949;liddell1996;magnien1985,,,
2-560-167-3,anci1242,Ancient Greek ,1669,pro'patores,LatinTrans,ancestors,buck1949;liddell1996;magnien1985,,,
2-550-167-1,anci1242,Ancient Greek ,1643,anepsi'os,LatinTrans,cousin,buck1949;liddell1996;magnien1985,Respectively: male; female.,,
2-550-167-3,anci1242,Ancient Greek ,1643,anepsi'ā,LatinTrans,cousin,buck1949;liddell1996;magnien1985,Respectively: male; female.,,
2-540-167-1,anci1242,Ancient Greek ,1642,adelpʰi'dē,LatinTrans,niece,buck1949;liddell1996;magnien1985,,,
2-530-167-1,anci1242,Ancient Greek ,1063,adelpʰi'dūs,LatinTrans,nephew,buck1949;liddell1996;magnien1985,,,
2-522-167-1,anci1242,Ancient Greek ,170,patrokasi'gnētē,LatinTrans,father's sister,buck1949;liddell1996;magnien1985,Both forms are Late Ancient Greek.,,
2-522-167-3,anci1242,Ancient Greek ,170,patra'delpʰē,LatinTrans,father's sister,buck1949;liddell1996;magnien1985,Both forms are Late Ancient Greek.,,
2-520-167-1,anci1242,Ancient Greek ,1272,tē'tʰis,LatinTrans,aunt,buck1949;liddell1996;magnien1985,,,
2-520-167-3,anci1242,Ancient Greek ,1272,'tʰeiā,LatinTrans,aunt,buck1949;liddell1996;magnien1985,,,
2-521-167-1,anci1242,Ancient Greek ,171,mētrokasi'gnētē,LatinTrans,mother's sister,buck1949;liddell1996;magnien1985,,,
2-521-167-3,anci1242,Ancient Greek ,171,mē'tradelpʰos,LatinTrans,mother's sister,buck1949;liddell1996;magnien1985,,,
2-512-167-1,anci1242,Ancient Greek ,1985,'patrōs,LatinTrans,father's brother,buck1949;liddell1996;magnien1985,,,
2-512-167-3,anci1242,Ancient Greek ,1985,patroka'signētos,LatinTrans,father's brother,buck1949;liddell1996;magnien1985,,,
2-512-167-5,anci1242,Ancient Greek ,1985,pa'tradelpʰos,LatinTrans,father's brother,buck1949;liddell1996;magnien1985,,,
2-511-167-1,anci1242,Ancient Greek ,1984,'mētrōs,LatinTrans,mother's brother,buck1949;liddell1996;magnien1985,,,
2-511-167-3,anci1242,Ancient Greek ,1984,mē'tradelpʰos,LatinTrans,mother's brother,buck1949;liddell1996;magnien1985,,,
2-510-167-1,anci1242,Ancient Greek ,1327,'patrōs,LatinTrans,uncle,buck1949;liddell1996;magnien1985,,,
2-510-167-3,anci1242,Ancient Greek ,1327,'mētrōs,LatinTrans,uncle,buck1949;liddell1996;magnien1985,,,
2-510-167-5,anci1242,Ancient Greek ,1327,'tʰeios,LatinTrans,uncle,buck1949;liddell1996;magnien1985,,,
2-480-167-1,anci1242,Ancient Greek ,1618,pai'dos 'pais,LatinTrans,grandson,buck1949;liddell1996;magnien1985,Latter form is Late Ancient Greek.,,
2-480-167-3,anci1242,Ancient Greek ,1618,huiō'nos,LatinTrans,grandson,buck1949;liddell1996;magnien1985,Latter form is Late Ancient Greek.,,
2-480-167-5,anci1242,Ancient Greek ,1618,hui'dūs,LatinTrans,grandson,buck1949;liddell1996;magnien1985,Latter form is Late Ancient Greek.,,
2-480-167-7,anci1242,Ancient Greek ,1618,hui'deus,LatinTrans,grandson,buck1949;liddell1996;magnien1985,Latter form is Late Ancient Greek.,,
2-480-167-9,anci1242,Ancient Greek ,1618,'eŋgonos,LatinTrans,grandson,buck1949;liddell1996;magnien1985,Latter form is Late Ancient Greek.,,
2-490-167-1,anci1242,Ancient Greek ,1619,pai'dos 'pais,LatinTrans,granddaughter,buck1949;liddell1996;magnien1985,Latter forms are Late Ancient Greek.,,
2-490-167-3,anci1242,Ancient Greek ,1619,huiō'nē,LatinTrans,granddaughter,buck1949;liddell1996;magnien1985,Latter forms are Late Ancient Greek.,,
2-490-167-5,anci1242,Ancient Greek ,1619,'eŋgonos,LatinTrans,granddaughter,buck1949;liddell1996;magnien1985,Latter forms are Late Ancient Greek.,,
2-490-167-7,anci1242,Ancient Greek ,1619,eŋ'gonē,LatinTrans,granddaughter,buck1949;liddell1996;magnien1985,Latter forms are Late Ancient Greek.,,
2-471-167-1,anci1242,Ancient Greek ,907,pre'sbutis,LatinTrans,old woman,buck1949;liddell1996;magnien1985,,,
2-470-167-1,anci1242,Ancient Greek ,1496,'tētʰē,LatinTrans,grandmother,buck1949;liddell1996;magnien1985,,,
2-470-167-3,anci1242,Ancient Greek ,1496,'mammē,LatinTrans,grandmother,buck1949;liddell1996;magnien1985,,,
2-470-167-5,anci1242,Ancient Greek ,1496,an'nis,LatinTrans,grandmother,buck1949;liddell1996;magnien1985,,,
2-461-167-1,anci1242,Ancient Greek ,406,pre'sbutēs,LatinTrans,old man,buck1949;liddell1996;magnien1985,,,
2-460-167-1,anci1242,Ancient Greek ,1383,'pappos,LatinTrans,grandfather,buck1949;liddell1996;magnien1985,,,
2-458-167-1,anci1242,Ancient Greek ,1005,'didumoi,LatinTrans,twins,buck1949;liddell1996;magnien1985,,,
2-456-167-1,anci1242,Ancient Greek ,1640,adel'pʰoi,LatinTrans,sibling,buck1949;liddell1996;magnien1985,This form is plural.,,
2-450-167-1,anci1242,Ancient Greek ,1263,adel'pʰē,LatinTrans,sister,buck1949;liddell1996;magnien1985,,,
2-440-167-1,anci1242,Ancient Greek ,1262,adel'pʰos,LatinTrans,brother,buck1949;liddell1996;magnien1985,,,
2-430-167-1,anci1242,Ancient Greek ,1801,'pais,LatinTrans,offspring (son or daughter),buck1949;liddell1996;magnien1985,,,
2-420-167-1,anci1242,Ancient Greek ,1357,tʰu'gatēr,LatinTrans,daughter,buck1949;liddell1996;magnien1985,,,
2-410-167-1,anci1242,Ancient Greek ,1620,hui'os,LatinTrans,son,buck1949;liddell1996;magnien1985,,,
2-390-167-1,anci1242,Ancient Greek ,426,'suzuks,LatinTrans,married woman,buck1949;liddell1996;magnien1985,,,
2-390-167-3,anci1242,Ancient Greek ,426,'suzugos,LatinTrans,married woman,buck1949;liddell1996;magnien1985,,,
2-380-167-1,anci1242,Ancient Greek ,424,'suzuks,LatinTrans,married man,buck1949;liddell1996;magnien1985,,,
2-380-167-3,anci1242,Ancient Greek ,424,'suzugos,LatinTrans,married man,buck1949;liddell1996;magnien1985,,,
2-370-167-1,anci1242,Ancient Greek ,505,to'keis,LatinTrans,parents,buck1949;liddell1996;magnien1985,,,
2-370-167-3,anci1242,Ancient Greek ,505,te'kontes,LatinTrans,parents,buck1949;liddell1996;magnien1985,,,
2-370-167-5,anci1242,Ancient Greek ,505,go'neis,LatinTrans,parents,buck1949;liddell1996;magnien1985,,,
2-360-167-1,anci1242,Ancient Greek ,1216,'mētēr,LatinTrans,mother,buck1949;liddell1996;magnien1985,,,
2-350-167-1,anci1242,Ancient Greek ,1217,pa'tēr,LatinTrans,father,buck1949;liddell1996;magnien1985,,,
2-341-167-1,anci1242,Ancient Greek ,1134,di'azeuksis,LatinTrans,divorce,buck1949;liddell1996;magnien1985,Latter form is Late Ancient Greek.,,
2-341-167-3,anci1242,Ancient Greek ,1134,'gamū di'alusis,LatinTrans,divorce,buck1949;liddell1996;magnien1985,Latter form is Late Ancient Greek.,,
2-340-167-1,anci1242,Ancient Greek ,1259,'gamos,LatinTrans,"marriage, wedding",buck1949;liddell1996;magnien1985,,,
2-330-167-1,anci1242,Ancient Greek ,203,ga'meō,LatinTrans,marry,buck1949;liddell1996;magnien1985,Respectively: 'take a wife; take a husband'.,,
2-330-167-3,anci1242,Ancient Greek ,203,ga'meomai,LatinTrans,marry,buck1949;liddell1996;magnien1985,Respectively: 'take a wife; take a husband'.,,
2-320-167-1,anci1242,Ancient Greek ,1199,gu'nē,LatinTrans,wife,buck1949;liddell1996;magnien1985,,,
2-320-167-3,anci1242,Ancient Greek ,1199,'alokʰos,LatinTrans,wife,buck1949;liddell1996;magnien1985,,,
2-320-167-5,anci1242,Ancient Greek ,1199,'akoitis,LatinTrans,wife,buck1949;liddell1996;magnien1985,,,
2-310-167-1,anci1242,Ancient Greek ,1200,a'nēr,LatinTrans,husband,buck1949;liddell1996;magnien1985,,,
2-310-167-3,anci1242,Ancient Greek ,1200,'posis,LatinTrans,husband,buck1949;liddell1996;magnien1985,,,
2-280-167-1,anci1242,Ancient Greek ,1289,pai'dion,LatinTrans,"infant, baby",buck1949;liddell1996;magnien1985,,,
2-280-167-3,anci1242,Ancient Greek ,1289,'brepʰos,LatinTrans,"infant, baby",buck1949;liddell1996;magnien1985,,,
2-270-167-1,anci1242,Ancient Greek ,1304,'pais,LatinTrans,child,buck1949;liddell1996;magnien1985,,,
2-261-167-1,anci1242,Ancient Greek ,77,ne'anis,LatinTrans,young woman (adolescent),buck1949;liddell1996;magnien1985,,,
2-261-167-3,anci1242,Ancient Greek ,77,'meiraks,LatinTrans,young woman (adolescent),buck1949;liddell1996;magnien1985,,,
2-261-167-5,anci1242,Ancient Greek ,77,'korē,LatinTrans,young woman (adolescent),buck1949;liddell1996;magnien1985,,,
2-260-167-1,anci1242,Ancient Greek ,1646,'pais,LatinTrans,girl,buck1949;liddell1996;magnien1985,,,
2-260-167-3,anci1242,Ancient Greek ,1646,'korē,LatinTrans,girl,buck1949;liddell1996;magnien1985,,,
2-260-167-5,anci1242,Ancient Greek ,1646,par'tʰenos,LatinTrans,girl,buck1949;liddell1996;magnien1985,,,
2-251-167-1,anci1242,Ancient Greek ,76,'epʰēbos,LatinTrans,young man (adolescent),buck1949;liddell1996;magnien1985,,,
2-251-167-3,anci1242,Ancient Greek ,76,nea'nias,LatinTrans,young man (adolescent),buck1949;liddell1996;magnien1985,,,
2-251-167-5,anci1242,Ancient Greek ,76,mei'rakion,LatinTrans,young man (adolescent),buck1949;liddell1996;magnien1985,,,
2-250-167-1,anci1242,Ancient Greek ,1366,'pais,LatinTrans,boy,buck1949;liddell1996;magnien1985,,,
2-250-167-3,anci1242,Ancient Greek ,1366,'koros,LatinTrans,boy,buck1949;liddell1996;magnien1985,,,
2-250-167-5,anci1242,Ancient Greek ,1366,'kūros,LatinTrans,boy,buck1949;liddell1996;magnien1985,,,
2-240-167-1,anci1242,Ancient Greek ,1551,'tʰēlus,LatinTrans,female,buck1949;liddell1996;magnien1985,,,
2-230-167-1,anci1242,Ancient Greek ,1553,'arsēn,LatinTrans,male,buck1949;liddell1996;magnien1985,,,
2-230-167-3,anci1242,Ancient Greek ,1553,'arrēn,LatinTrans,male,buck1949;liddell1996;magnien1985,,,
2-220-167-1,anci1242,Ancient Greek ,962,gu'nē,LatinTrans,woman,buck1949;liddell1996;magnien1985,,,
2-210-167-1,anci1242,Ancient Greek ,1554,a'nēr,LatinTrans,man (vs. woman),buck1949;liddell1996;magnien1985,,,
2-100-167-1,anci1242,Ancient Greek ,683,'antʰrōpos,LatinTrans,"person, human being",buck1949;liddell1996;magnien1985,,,
1-890-167-1,anci1242,Ancient Greek ,1188,'antʰrax,LatinTrans,charcoal,buck1949;liddell1996;magnien1985,,,
1-880-167-1,anci1242,Ancient Greek ,10,'pʰruganon,LatinTrans,firewood,buck1949;liddell1996;magnien1985,,,
1-880-167-3,anci1242,Ancient Greek ,10,'ksulon,LatinTrans,firewood,buck1949;liddell1996;magnien1985,,,
1-861-167-1,anci1242,Ancient Greek ,127,'sbennūmi,LatinTrans,extinguish,buck1949;liddell1996;magnien1985,,,
1-861-167-3,anci1242,Ancient Greek ,127,sben'nūō,LatinTrans,extinguish,buck1949;liddell1996;magnien1985,,,
1-860-167-1,anci1242,Ancient Greek ,737,'haptō,LatinTrans,"light, kindle, ignite",buck1949;liddell1996;magnien1985,,,
1-860-167-3,anci1242,Ancient Greek ,737,a'naptō,LatinTrans,"light, kindle, ignite",buck1949;liddell1996;magnien1985,,,
1-860-167-5,anci1242,Ancient Greek ,737,'daiō,LatinTrans,"light, kindle, ignite",buck1949;liddell1996;magnien1985,,,
1-860-167-7,anci1242,Ancient Greek ,737,'aitʰō,LatinTrans,"light, kindle, ignite",buck1949;liddell1996;magnien1985,,,
1-852-167-1,anci1242,Ancient Greek ,1428,'pimprēmi,LatinTrans,burn (vb intrans),buck1949;liddell1996;magnien1985,,,
1-851-167-1,anci1242,Ancient Greek ,141,'kaiō,LatinTrans,burn (vb trans),buck1949;liddell1996;magnien1985,,,
1-851-167-3,anci1242,Ancient Greek ,141,'kaiomai,LatinTrans,burn (vb trans),buck1949;liddell1996;magnien1985,,,
1-841-167-1,anci1242,Ancient Greek ,67,antʰraki'ā,LatinTrans,embers,buck1949;liddell1996;magnien1985,Latter form is plural.,,
1-841-167-3,anci1242,Ancient Greek ,67,antʰraki'ē,LatinTrans,embers,buck1949;liddell1996;magnien1985,Latter form is plural.,,
1-841-167-5,anci1242,Ancient Greek ,67,'antʰrakes,LatinTrans,embers,buck1949;liddell1996;magnien1985,Latter form is plural.,,
1-840-167-1,anci1242,Ancient Greek ,646,'tepʰrā,LatinTrans,ashes,buck1949;liddell1996;magnien1985,,,
1-840-167-3,anci1242,Ancient Greek ,646,spo'dos,LatinTrans,ashes,buck1949;liddell1996;magnien1985,,,
1-830-167-1,anci1242,Ancient Greek ,778,ka'pnos,LatinTrans,smoke (noun),buck1949;liddell1996;magnien1985,,,
1-820-167-1,anci1242,Ancient Greek ,889,pʰloks,LatinTrans,flame (noun),buck1949;liddell1996;magnien1985,,,
1-810-167-1,anci1242,Ancient Greek ,221,pūr,LatinTrans,fire,buck1949;liddell1996;magnien1985,,,
1-780-167-1,anci1242,Ancient Greek ,952,'hōra,LatinTrans,weather,buck1949;liddell1996;magnien1985,,,
1-770-167-1,anci1242,Ancient Greek ,617,'krustallos,LatinTrans,ice,buck1949;liddell1996;magnien1985,,,
1-770-167-3,anci1242,Ancient Greek ,617,krū'mos,LatinTrans,ice,buck1949;liddell1996;magnien1985,,,
1-770-167-5,anci1242,Ancient Greek ,617,'pagos,LatinTrans,ice,buck1949;liddell1996;magnien1985,,,
1-760-167-1,anci1242,Ancient Greek ,784,kʰi'ōn,LatinTrans,snow (noun),buck1949;liddell1996;magnien1985,,,
1-750-167-1,anci1242,Ancient Greek ,658,hūe'tos,LatinTrans,rain (noun),buck1949;liddell1996;magnien1985,,,
1-750-167-3,anci1242,Ancient Greek ,658,bro'kʰē,LatinTrans,rain (noun),buck1949;liddell1996;magnien1985,,,
1-740-167-1,anci1242,Ancient Greek ,249,o'mikʰlē,LatinTrans,fog,buck1949;liddell1996;magnien1985,,,
1-720-167-1,anci1242,Ancient Greek ,960,'anemos,LatinTrans,wind,buck1949;liddell1996;magnien1985,,,
1-720-167-3,anci1242,Ancient Greek ,960,'pneuma,LatinTrans,wind,buck1949;liddell1996;magnien1985,,,
1-730-167-1,anci1242,Ancient Greek ,1489,'nepʰos,LatinTrans,cloud,buck1949;liddell1996;magnien1985,,,
1-730-167-3,anci1242,Ancient Greek ,1489,ne'pʰelē,LatinTrans,cloud,buck1949;liddell1996;magnien1985,,,
1-710-167-1,anci1242,Ancient Greek ,27,a'ēr,LatinTrans,air,buck1949;liddell1996;magnien1985,,,
1-640-167-1,anci1242,Ancient Greek ,1977,'drosos,LatinTrans,dew,buck1949;liddell1996;magnien1985,,,
1-630-167-1,anci1242,Ancient Greek ,1388,ski'ā,LatinTrans,"shade, shadow",buck1949;liddell1996;magnien1985,,,
1-620-167-1,anci1242,Ancient Greek ,11,'skotos,LatinTrans,darkness,buck1949;liddell1996;magnien1985,,,
1-610-167-1,anci1242,Ancient Greek ,630,pʰōs,LatinTrans,light (noun),buck1949;liddell1996;magnien1985,,,
