ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
14-470-237-9,sout2866,Marquesan,1283,í hua po nei,Phonemic,today,dordillon1932;dordillon1931,,,
14-481-237-1,sout2866,Marquesan,1179,oíoí atu,Phonemic,day-after-tomorrow,dordillon1932;dordillon1931,,,
14-730-237-1,sout2866,Marquesan,1226,e mei nui (e ehua),Phonemic,year,dordillon1932;dordillon1931,,,
14-730-237-3,sout2866,Marquesan,1226,e puni,Phonemic,year,dordillon1932;dordillon1931,,,
15-260-237-1,sout2866,Marquesan,42,íno,Phonemic,"stinking, bad smelling",dordillon1932;dordillon1931,,,
15-370-237-1,sout2866,Marquesan,887,kava,Phonemic,bitter,dordillon1932;dordillon1931,,,
15-370-237-3,sout2866,Marquesan,887,pikava,Phonemic,bitter,dordillon1932;dordillon1931,,,
15-370-237-5,sout2866,Marquesan,887,pikavakava,Phonemic,bitter,dordillon1932;dordillon1931,,,
15-370-237-7,sout2866,Marquesan,887,mai,Phonemic,bitter,dordillon1932;dordillon1931,,,
15-380-237-1,sout2866,Marquesan,1906,vai oata,Phonemic,"acid, sour",dordillon1932;dordillon1931,,,
15-380-237-3,sout2866,Marquesan,1906,me he vai oata,Phonemic,"acid, sour",dordillon1932;dordillon1931,,,
15-380-237-5,sout2866,Marquesan,1906,e mea ita,Phonemic,"acid, sour",dordillon1932;dordillon1931,,,
15-380-237-7,sout2866,Marquesan,1906,ita,Phonemic,"acid, sour",dordillon1932;dordillon1931,,,
15-380-237-9,sout2866,Marquesan,1906,itaita,Phonemic,"acid, sour",dordillon1932;dordillon1931,,,
15-380-237-11,sout2866,Marquesan,1906,kava,Phonemic,"acid, sour",dordillon1932;dordillon1931,,,
15-380-237-13,sout2866,Marquesan,1906,mai,Phonemic,"acid, sour",dordillon1932;dordillon1931,,,
15-380-237-15,sout2866,Marquesan,1906,éó,Phonemic,"acid, sour",dordillon1932;dordillon1931,,,
15-440-237-1,sout2866,Marquesan,1811,taki,Phonemic,"sound, noise",dordillon1932;dordillon1931,,,
15-440-237-3,sout2866,Marquesan,1811,tani,Phonemic,"sound, noise",dordillon1932;dordillon1931,,,
15-440-237-5,sout2866,Marquesan,1811,poóína,Phonemic,"sound, noise",dordillon1932;dordillon1931,,,
15-450-237-1,sout2866,Marquesan,377,e éo vivo,Phonemic,loud,dordillon1932;dordillon1931,,,
15-460-237-1,sout2866,Marquesan,1314,tuítuí,Phonemic,"quiet, silence",dordillon1932;dordillon1931,,,
15-560-237-1,sout2866,Marquesan,708,keapa,Phonemic,shine,dordillon1932;dordillon1931,,,
15-560-237-3,sout2866,Marquesan,708,e tapaíí,Phonemic,shine,dordillon1932;dordillon1931,,,
15-560-237-5,sout2866,Marquesan,708,e tapariri,Phonemic,shine,dordillon1932;dordillon1931,,,
15-560-237-7,sout2866,Marquesan,708,e uá,Phonemic,shine,dordillon1932;dordillon1931,,,
15-560-237-9,sout2866,Marquesan,708,e tokihi,Phonemic,shine,dordillon1932;dordillon1931,,,
15-570-237-1,sout2866,Marquesan,679,uá,Phonemic,bright,dordillon1932;dordillon1931,,,
15-570-237-3,sout2866,Marquesan,679,uiá,Phonemic,bright,dordillon1932;dordillon1931,,,
15-570-237-5,sout2866,Marquesan,679,keapa,Phonemic,bright,dordillon1932;dordillon1931,,,
15-570-237-7,sout2866,Marquesan,679,tapaíí,Phonemic,bright,dordillon1932;dordillon1931,,,
15-570-237-9,sout2866,Marquesan,679,tapariri,Phonemic,bright,dordillon1932;dordillon1931,,,
15-570-237-11,sout2866,Marquesan,679,ponionio,Phonemic,bright,dordillon1932;dordillon1931,,,
15-620-237-1,sout2866,Marquesan,250,taítaí,Phonemic,light (in color),dordillon1932;dordillon1931,,,
15-640-237-1,sout2866,Marquesan,1335,maita,Phonemic,white,dordillon1932;dordillon1931,,,
15-640-237-3,sout2866,Marquesan,1335,tea,Phonemic,white,dordillon1932;dordillon1931,,,
15-640-237-5,sout2866,Marquesan,1335,tavatava,Phonemic,white,dordillon1932;dordillon1931,,,
15-640-237-7,sout2866,Marquesan,1335,tavaíé,Phonemic,white,dordillon1932;dordillon1931,,,
15-640-237-9,sout2866,Marquesan,1335,maita hateóteó,Phonemic,white,dordillon1932;dordillon1931,,,
15-660-237-1,sout2866,Marquesan,156,kuá,Phonemic,red,dordillon1932;dordillon1931,,,
15-780-237-1,sout2866,Marquesan,1396,keokeo,Phonemic,sharp,dordillon1932;dordillon1931,,,
15-780-237-3,sout2866,Marquesan,1396,nihinihi,Phonemic,sharp,dordillon1932;dordillon1931,,,
15-850-237-1,sout2866,Marquesan,1286,veáveá,Phonemic,hot,dordillon1932;dordillon1931,,,
15-850-237-3,sout2866,Marquesan,1286,mahana,Phonemic,hot,dordillon1932;dordillon1931,,,
15-850-237-5,sout2866,Marquesan,1286,mehana,Phonemic,hot,dordillon1932;dordillon1931,,,
15-850-237-7,sout2866,Marquesan,1286,mehanahana,Phonemic,hot,dordillon1932;dordillon1931,,,
15-860-237-1,sout2866,Marquesan,1287,kamaíí,Phonemic,cold,dordillon1932;dordillon1931,,,
15-860-237-3,sout2866,Marquesan,1287,makai,Phonemic,cold,dordillon1932;dordillon1931,,,
16-180-237-1,sout2866,Marquesan,720,koakoa,Phonemic,"good fortune, luck",dordillon1932;dordillon1931,,,
16-180-237-3,sout2866,Marquesan,720,ékaéka,Phonemic,"good fortune, luck",dordillon1932;dordillon1931,,,
16-230-237-1,sout2866,Marquesan,1495,uo,Phonemic,"joyful, glad, happy",dordillon1932;dordillon1931,,,
16-230-237-3,sout2866,Marquesan,1495,íí oko,Phonemic,"joyful, glad, happy",dordillon1932;dordillon1931,,,
16-230-237-5,sout2866,Marquesan,1495,oko,Phonemic,"joyful, glad, happy",dordillon1932;dordillon1931,,,
16-270-237-1,sout2866,Marquesan,923,hinenaó,Phonemic,love,dordillon1932;dordillon1931,,,
16-270-237-3,sout2866,Marquesan,923,e ue,Phonemic,love,dordillon1932;dordillon1931,,,
16-270-237-5,sout2866,Marquesan,923,e kaóka,Phonemic,love,dordillon1932;dordillon1931,,,
16-320-237-1,sout2866,Marquesan,1668,ue,Phonemic,"grief, sorrow, sadness",dordillon1932;dordillon1931,,,
16-320-237-3,sout2866,Marquesan,1668,e úhane koé,Phonemic,"grief, sorrow, sadness",dordillon1932;dordillon1931,,,
16-330-237-1,sout2866,Marquesan,1000,e haá meéta,Phonemic,"anxiety, worry",dordillon1932;dordillon1931,,,
16-330-237-3,sout2866,Marquesan,1000,e úhane koé,Phonemic,"anxiety, worry",dordillon1932;dordillon1931,,,
16-330-237-5,sout2866,Marquesan,1000,e aúkuha,Phonemic,"anxiety, worry",dordillon1932;dordillon1931,,,
16-330-237-7,sout2866,Marquesan,1000,pupukina,Phonemic,"anxiety, worry",dordillon1932;dordillon1931,,,
16-330-237-9,sout2866,Marquesan,1000,pukina,Phonemic,"anxiety, worry",dordillon1932;dordillon1931,,,
16-330-237-11,sout2866,Marquesan,1000,kukina,Phonemic,"anxiety, worry",dordillon1932;dordillon1931,,,
16-330-237-13,sout2866,Marquesan,1000,unu,Phonemic,"anxiety, worry",dordillon1932;dordillon1931,,,
16-330-237-15,sout2866,Marquesan,1000,ahu te ate,Phonemic,"anxiety, worry",dordillon1932;dordillon1931,,,
16-330-237-17,sout2866,Marquesan,1000,apu te ate,Phonemic,"anxiety, worry",dordillon1932;dordillon1931,,,
16-330-237-19,sout2866,Marquesan,1000,áóé he koekoe í te mea veáveá te ate,Phonemic,"anxiety, worry",dordillon1932;dordillon1931,,,
16-350-237-1,sout2866,Marquesan,1141,ue,Phonemic,pity,dordillon1932;dordillon1931,,,
16-350-237-3,sout2866,Marquesan,1141,kaóha,Phonemic,pity,dordillon1932;dordillon1931,,,
16-350-237-5,sout2866,Marquesan,1141,hakaóha,Phonemic,pity,dordillon1932;dordillon1931,,,
16-420-237-1,sout2866,Marquesan,82,íí,Phonemic,anger,dordillon1932;dordillon1931,,,
16-420-237-3,sout2866,Marquesan,82,peke,Phonemic,anger,dordillon1932;dordillon1931,,,
16-420-237-5,sout2866,Marquesan,82,haáhaá (e íí),Phonemic,anger,dordillon1932;dordillon1931,,,
16-622-237-1,sout2866,Marquesan,1750,vae,Phonemic,choose,dordillon1932;dordillon1931,,,
16-710-237-1,sout2866,Marquesan,1035,meitaí,Phonemic,good,dordillon1932;dordillon1931,,,
16-760-237-1,sout2866,Marquesan,134,haá,Phonemic,fault,dordillon1932;dordillon1931,,,
16-780-237-1,sout2866,Marquesan,381,e óónaí,Phonemic,blame,dordillon1932;dordillon1931,,,
16-780-237-3,sout2866,Marquesan,381,e óónaí tina,Phonemic,blame,dordillon1932;dordillon1931,,,
16-810-237-1,sout2866,Marquesan,1427,meitaí,Phonemic,beautiful,dordillon1932;dordillon1931,,,
16-810-237-3,sout2866,Marquesan,1427,kanahau,Phonemic,beautiful,dordillon1932;dordillon1931,,,
16-810-237-5,sout2866,Marquesan,1427,poéa,Phonemic,beautiful,dordillon1932;dordillon1931,,,
16-810-237-7,sout2866,Marquesan,1427,poótu,Phonemic,beautiful,dordillon1932;dordillon1931,,,
17-240-237-1,sout2866,Marquesan,504,e tau éva,Phonemic,learn,dordillon1932;dordillon1931,,,
17-240-237-3,sout2866,Marquesan,504,e tautau éva,Phonemic,learn,dordillon1932;dordillon1931,,,
17-240-237-5,sout2866,Marquesan,504,taueé tautau,Phonemic,learn,dordillon1932;dordillon1931,,,
17-370-237-1,sout2866,Marquesan,509,tiatohu,Phonemic,"sure, certain",dordillon1932;dordillon1931,,,
17-370-237-3,sout2866,Marquesan,509,toitoi,Phonemic,"sure, certain",dordillon1932;dordillon1931,,,
17-410-237-1,sout2866,Marquesan,1162,hakatu,Phonemic,"intention, purpose",dordillon1932;dordillon1931,,,
17-410-237-3,sout2866,Marquesan,1162,e toú mai,Phonemic,"intention, purpose",dordillon1932;dordillon1931,,,
17-410-237-5,sout2866,Marquesan,1162,e hano,Phonemic,"intention, purpose",dordillon1932;dordillon1931,,,
17-420-237-1,sout2866,Marquesan,860,e haá ue,Phonemic,cause,dordillon1932;dordillon1931,,,
17-420-237-3,sout2866,Marquesan,860,teáteáo,Phonemic,cause,dordillon1932;dordillon1931,,,
17-550-237-1,sout2866,Marquesan,1268,hoí,Phonemic,"yes, affirmative",dordillon1932;dordillon1931,,,
17-550-237-3,sout2866,Marquesan,1268,haátiatohu,Phonemic,"yes, affirmative",dordillon1932;dordillon1931,,,
17-560-237-1,sout2866,Marquesan,1269,áóé,Phonemic,"no, negative",dordillon1932;dordillon1931,,,
17-560-237-3,sout2866,Marquesan,1269,kakoé,Phonemic,"no, negative",dordillon1932;dordillon1931,,,
17-610-237-1,sout2866,Marquesan,1239,peheá,Phonemic,how?,dordillon1932;dordillon1931,,,
17-610-237-3,sout2866,Marquesan,1239,e aha,Phonemic,how?,dordillon1932;dordillon1931,,,
17-620-237-1,sout2866,Marquesan,822,toóhia,Phonemic,how many?,dordillon1932;dordillon1931,,,
17-620-237-3,sout2866,Marquesan,822,tokohia,Phonemic,how many?,dordillon1932;dordillon1931,,,
17-680-237-1,sout2866,Marquesan,1235,ó ai,Phonemic,who?,dordillon1932;dordillon1931,,,
18-120-237-1,sout2866,Marquesan,1261,e uta,Phonemic,sing,dordillon1932;dordillon1931,,,
18-120-237-3,sout2866,Marquesan,1261,panau,Phonemic,sing,dordillon1932;dordillon1931,,,
18-120-237-5,sout2866,Marquesan,1261,komumu,Phonemic,sing,dordillon1932;dordillon1931,,,
18-120-237-7,sout2866,Marquesan,1261,patike,Phonemic,sing,dordillon1932;dordillon1931,,,
18-120-237-9,sout2866,Marquesan,1261,vanana,Phonemic,sing,dordillon1932;dordillon1931,,,
18-120-237-11,sout2866,Marquesan,1261,pope,Phonemic,sing,dordillon1932;dordillon1931,,,
18-120-237-13,sout2866,Marquesan,1261,viti,Phonemic,sing,dordillon1932;dordillon1931,,,
18-150-237-1,sout2866,Marquesan,55,potií,Phonemic,whisper,dordillon1932;dordillon1931,,,
18-150-237-3,sout2866,Marquesan,55,motií,Phonemic,whisper,dordillon1932;dordillon1931,,,
18-150-237-5,sout2866,Marquesan,55,kohumuhumu,Phonemic,whisper,dordillon1932;dordillon1931,,,
18-160-237-1,sout2866,Marquesan,128,e éo patati,Phonemic,mumble,dordillon1932;dordillon1931,,,
18-160-237-3,sout2866,Marquesan,128,e éo pipií,Phonemic,mumble,dordillon1932;dordillon1931,,,
18-160-237-5,sout2866,Marquesan,128,e éo ú,Phonemic,mumble,dordillon1932;dordillon1931,,,
18-211-237-1,sout2866,Marquesan,1866,éo pipií,Phonemic,"stutter, stammer",dordillon1932;dordillon1931,,,
18-211-237-3,sout2866,Marquesan,1866,e éo manaúa,Phonemic,"stutter, stammer",dordillon1932;dordillon1931,,,
18-220-237-1,sout2866,Marquesan,1458,í,Phonemic,say,dordillon1932;dordillon1931,,,
18-220-237-3,sout2866,Marquesan,1458,peáu,Phonemic,say,dordillon1932;dordillon1931,,,
18-240-237-1,sout2866,Marquesan,1307,éo e tekao,Phonemic,language,dordillon1932;dordillon1931,,,
18-240-237-3,sout2866,Marquesan,1307,teáo,Phonemic,language,dordillon1932;dordillon1931,,,
18-240-237-5,sout2866,Marquesan,1307,aéó,Phonemic,language,dordillon1932;dordillon1931,,,
18-280-237-1,sout2866,Marquesan,1405,ikoa,Phonemic,name,dordillon1932;dordillon1931,,,
18-280-237-3,sout2866,Marquesan,1405,inoa,Phonemic,name,dordillon1932;dordillon1931,,,
18-410-237-1,sout2866,Marquesan,1084,e vevaó,Phonemic,call (=summon),dordillon1932;dordillon1931,,,
18-430-237-1,sout2866,Marquesan,9,e peáu na,Phonemic,announce,dordillon1932;dordillon1931,,,
18-430-237-3,sout2866,Marquesan,9,e fai na,Phonemic,announce,dordillon1932;dordillon1931,,,
18-430-237-5,sout2866,Marquesan,9,e haá íte,Phonemic,announce,dordillon1932;dordillon1931,,,
18-430-237-7,sout2866,Marquesan,9,e áve te óno,Phonemic,announce,dordillon1932;dordillon1931,,,
18-430-237-9,sout2866,Marquesan,9,e áve te tekao,Phonemic,announce,dordillon1932;dordillon1931,,,
19-150-237-1,sout2866,Marquesan,1391,papua faé,Phonemic,"city, town",dordillon1932;dordillon1931,,,
19-210-237-1,sout2866,Marquesan,789,haétoa,Phonemic,people (populace),dordillon1932;dordillon1931,,,
19-240-237-1,sout2866,Marquesan,301,hakaíki,Phonemic,"chief, chieftain",dordillon1932;dordillon1931,,,
19-250-237-1,sout2866,Marquesan,1296,toótoó,Phonemic,"staff, walking stick",dordillon1932;dordillon1931,,,
19-250-237-3,sout2866,Marquesan,1296,tokotoko,Phonemic,"staff, walking stick",dordillon1932;dordillon1931,,,
19-250-237-5,sout2866,Marquesan,1296,e toótoó pioó,Phonemic,"staff, walking stick",dordillon1932;dordillon1931,,,
19-250-237-7,sout2866,Marquesan,1296,e toótoó hakaíki,Phonemic,"staff, walking stick",dordillon1932;dordillon1931,,,
19-450-237-1,sout2866,Marquesan,1128,e peáu,Phonemic,"command, order",dordillon1932;dordillon1931,,,
19-450-237-3,sout2866,Marquesan,1128,e teáo,Phonemic,"command, order",dordillon1932;dordillon1931,,,
19-450-237-5,sout2866,Marquesan,1128,e tekao,Phonemic,"command, order",dordillon1932;dordillon1931,,,
19-450-237-7,sout2866,Marquesan,1128,e tuina,Phonemic,"command, order",dordillon1932;dordillon1931,,,
19-450-237-9,sout2866,Marquesan,1128,e vivini,Phonemic,"command, order",dordillon1932;dordillon1931,,,
19-510-237-1,sout2866,Marquesan,1325,e hoa,Phonemic,"friend, companion",dordillon1932;dordillon1931,,,
19-510-237-3,sout2866,Marquesan,1325,hoa pií,Phonemic,"friend, companion",dordillon1932;dordillon1931,,,
19-580-237-1,sout2866,Marquesan,1897,toko,Phonemic,"help, aid",dordillon1932;dordillon1931,,,
19-630-237-1,sout2866,Marquesan,2024,tekao muhumuhu,Phonemic,"conspiracy, plot",dordillon1932;dordillon1931,,,
20-110-237-1,sout2866,Marquesan,1423,e ta,Phonemic,fight (vb),dordillon1932;dordillon1931,,,
20-110-237-3,sout2866,Marquesan,1423,e tata,Phonemic,fight (vb),dordillon1932;dordillon1931,,,
20-110-237-5,sout2866,Marquesan,1423,e pehi,Phonemic,fight (vb),dordillon1932;dordillon1931,,,
20-130-237-1,sout2866,Marquesan,579,e nahuna toua,Phonemic,"war, battle",dordillon1932;dordillon1931,,,
20-130-237-3,sout2866,Marquesan,579,e toua,Phonemic,"war, battle",dordillon1932;dordillon1931,,,
20-210-237-1,sout2866,Marquesan,951,e puhi,Phonemic,"weapons, arms",dordillon1932;dordillon1931,,,
20-220-237-1,sout2866,Marquesan,1763,úú,Phonemic,club,dordillon1932;dordillon1931,,,
20-240-237-1,sout2866,Marquesan,994,e pana,Phonemic,bow,dordillon1932;dordillon1931,,,
20-280-237-1,sout2866,Marquesan,1566,e puhi ketu,Phonemic,"gun, cannon",dordillon1932;dordillon1931,,,
20-280-237-3,sout2866,Marquesan,1566,pukohe,Phonemic,"gun, cannon",dordillon1932;dordillon1931,,,
20-310-237-1,sout2866,Marquesan,1061,e aina o te toa,Phonemic,armor (defensive),dordillon1932;dordillon1931,,,
20-330-237-1,sout2866,Marquesan,1680,e paé to te toa,Phonemic,helmet,dordillon1932;dordillon1931,,,
20-360-237-1,sout2866,Marquesan,1671,mouka,Phonemic,tower,dordillon1932;dordillon1931,,,
20-460-237-1,sout2866,Marquesan,1696,e tuú atu,Phonemic,surrender,dordillon1932;dordillon1931,,,
20-480-237-1,sout2866,Marquesan,1022,taetae fao a mei te hina,Phonemic,"booty, spoils",dordillon1932;dordillon1931,,,
20-480-237-3,sout2866,Marquesan,1022,(e haoia) e mea fao a,Phonemic,"booty, spoils",dordillon1932;dordillon1931,,,
20-560-237-1,sout2866,Marquesan,2013,e mounu,Phonemic,bait,dordillon1932;dordillon1931,,,
20-610-237-1,sout2866,Marquesan,1435,tute,Phonemic,hunt,dordillon1932;dordillon1931,,,
20-610-237-3,sout2866,Marquesan,1435,tatai,Phonemic,hunt,dordillon1932;dordillon1931,,,
21-220-237-1,sout2866,Marquesan,1034,potohof,Phonemic,defendant,dordillon1932;dordillon1931,,,
21-220-237-3,sout2866,Marquesan,1034,e tuhi,Phonemic,defendant,dordillon1932;dordillon1931,,,
21-340-237-1,sout2866,Marquesan,988,hamani haá íte te mea i koaka ia,Phonemic,acquit,dordillon1932;dordillon1931,,,
21-380-237-1,sout2866,Marquesan,218,e hoko,Phonemic,fine,dordillon1932;dordillon1931,,,
21-430-237-1,sout2866,Marquesan,902,mako (mano),Phonemic,adultery,dordillon1932;dordillon1931,,,
21-460-237-1,sout2866,Marquesan,1889,veá,Phonemic,arson,dordillon1932;dordillon1931,,,
22-140-237-1,sout2866,Marquesan,853,e fataá pure (e hataá pure),Phonemic,altar,dordillon1932;dordillon1931,,,
22-160-237-1,sout2866,Marquesan,257,[atoratio],Phonemic,worship,dordillon1932;dordillon1931,,,
22-180-237-1,sout2866,Marquesan,852,taúa,Phonemic,priest,dordillon1932;dordillon1931,,,
22-230-237-1,sout2866,Marquesan,391,e haá tapu,Phonemic,bless,dordillon1932;dordillon1931,,,
22-310-237-1,sout2866,Marquesan,1565,áni (e áki),Phonemic,heaven,dordillon1932;dordillon1931,,,
22-470-237-1,sout2866,Marquesan,107,e metaó (e maákau),Phonemic,"omen, portent",dordillon1932;dordillon1931,,,
22-470-237-3,sout2866,Marquesan,107,e auana,Phonemic,"omen, portent",dordillon1932;dordillon1931,,,
22-470-237-5,sout2866,Marquesan,107,e aé,Phonemic,"omen, portent",dordillon1932;dordillon1931,,,
